@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yaxi	2	yaxi 	yaxi{avya}	yaxi{avya}	sambanXaH,2	yaxi	-	-	-	niwya_sambanXaH,4	-
2	manyase	3	manyase 	man1{karmaNi;lat;ma;eka;AwmanepaxI;manaz;:xivAxiH}/man2{karmaNi;lat;ma;eka;AwmanepaxI;manuz;:wanAxiH}	man1{karmaNi;lat;ma;eka;AwmanepaxI;manaz;:xivAxiH}	prawiyogI,1	jAnA_jAwA_hE	-	-	-	-	-
3	praBo	4	praBo	praBu{puM;8;eka}/praBu{napuM;8;eka}	praBu{puM;8;eka}	samboXyaH,13	praBu	-	-	-	-	-
4	wawaH	5	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,13	vahAz_se	-	-	-	niwya_sambanXaH,1	-
5	samApwe	6	samApwe	samApwi{swrI;8;eka}/samApwa{puM;7;eka(Ap1;kwa;ApLz;:svAxiH)}/samApwa{napuM;1;xvi(Ap1;kwa;ApLz;:svAxiH)}/samApwa{napuM;2;xvi(Ap1;kwa;ApLz;:svAxiH)}/samApwa{napuM;7;eka(Ap1;kwa;ApLz;:svAxiH)}/samApwA{swrI;1;xvi(Ap1;kwa;ApLz;:svAxiH)}/samApwA{swrI;2;xvi(Ap1;kwa;ApLz;:svAxiH)}	samApwa{napuM;7;eka(Ap1;kwa;ApLz;:svAxiH)}	BAvalakRaNasapwamI_pUrvakAlaH,13	samApwa_meM	-	-	-	-	-
6	viXinA	7	viXinEva 	viXi{puM;3;eka}	viXi{puM;3;eka}	hewuH,5	viXi_se	-	-	-	-	-
7	eva	-	-	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	karmaNi	8	karmaNi	karman{napuM;7;eka}	karman{napuM;7;eka}	karwA,5	karma_meM	-	-	-	-	-
9	ajasra-xIkRA-prayawaH	9	ajasraxIkRAprayawaH 	ajasra-xIkRA-prI3{karwari;lat;pra;xvi;parasmEpaxI;prIF;:curAxiH}/ajasra-xIkRA-prayaw{puM;2;bahu(prI3;Sawq_lat;prIF;:curAxiH)}/ajasra-xIkRA-prayaw{puM;5;eka(prI3;Sawq_lat;prIF;:curAxiH)}/ajasra-xIkRA-prayaw{puM;6;eka(prI3;Sawq_lat;prIF;:curAxiH)}/ajasra-xIkRA-prayaw{napuM;5;eka(prI3;Sawq_lat;prIF;:curAxiH)}/ajasra-xIkRA-prayaw{napuM;6;eka(prI3;Sawq_lat;prIF;:curAxiH)}/ajasra-xIkRA-prayawa{puM;1;eka(yaw1;GaF;yawIz;:BvAxiH)}	ajasra-xIkRA-prayawa{puM;1;eka(ajasra-xIkRA-yaw1;GaF;yawIz;:BvAxiH)}	viSeRaNam,11	ajasra-xIkRA-	-	-	-	-	-
10	saH	10	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,11	vaha	-	-	-	xIlipaH	-
11	maw-guruH	11	maxguruH 	maw-guru{puM;1;eka}	maw-guru{puM;1;eka}	karma,13	maw-guru	-	-	-	-	-
12	Palena	13	Palena	Pala{napuM;3;eka}	Pala{napuM;3;eka}	karaNam,13	Pala_se	-	-	-	-	-
13	yujyawAm	14	yujyawAm	yuj2{karmaNi;lot;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}/yuj1{karmaNi;lot;pra;eka;AwmanepaxI;yujaz;:xivAxiH}/yuj2{karmaNi;lot;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}/yuj1{karwari;lot;pra;eka;AwmanepaxI;yujaz;:xivAxiH}/}	yuj1{karmaNi;lot;pra;eka;AwmanepaxI;yujaz;:xivAxiH}	aBihiwa_karma,11;sakarmaka	X_yuj1_ap_skyeM	-	-	-	-	-
14	krawoH	12	kraworaSeReNa 	krawu{puM;5;eka}/krawu{puM;6;eka}	krawu{puM;6;eka}	RaRTIsambanXaH,12	krawu_ke	-	-	-	-	-
15	aSeReNa	-	-	aSeRa{puM;3;eka}	aSeRa{puM;3;eka}	kriyAviSeRaNam,13	aSeRa_se	-	-	-	-	-
16	a-mocyam	1	amocyamaSvaM 	a-mocya{puM;2;eka(a-muc2;Nyaw;mucLz;:wuxAxiH)}/a-mocya{napuM;1;eka(muc2;Nyaw;mucLz;:wuxAxiH)}/a-mocya{napuM;2;eka(muc2;Nyaw;mucLz;:wuxAxiH)}/a-mocya{puM;2;eka(muc3;yaw;mucaz;:curAxiH)}/a-mocya{napuM;1;eka(muc3;yaw;mucaz;:curAxiH)}/a-mocya{napuM;2;eka(muc3;yaw;mucaz;:curAxiH)}	a-mocya{puM;2;eka(a-muc2;Nyaw;mucLz;:wuxAxiH)}	karma,2	a-	-	-	-	-	-
17	aSvam	-	-	aSva{puM;2;eka}/Svi1{karwari;luf;u;eka;parasmEpaxI;tuozSvi;:BvAxiH}	aSva{puM;2;eka}	karmasamAnAXikaraNam,2	aSva_ko	-	-	-	-	-
