@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	pUrvam	2	pUrvamapAsya	pUrva{puM;2;eka}/pUrva{sarvanAma;puM;2;eka}/pUrva{sarvanAma;napuM;1;eka}/pUrva{sarvanAma;napuM;2;eka}	pUrva{sarvanAma;puM;2;eka}	kriyAviSeRaNam,2	pUrva_ko	-	-	-	-	-
2	upasWiwAM	1	upasWiwAM	upasWiwA{swrI;2;eka(RWA1;kwa;RWA;:BvAxiH)}	upasWiwA{swrI;2;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,3	upasWiwa	-	-	-	-	-
3	lakRmIM	3	lakRmIM	lakRmI{swrI;2;eka}	lakRmI{swrI;2;eka}	karma,4	lakRmI_ko	-	-	-	-	-
4	apAsya	-	-	apa_as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}/as2{avya;lyap;asaz;:axAxiH}/as3{avya;lyap;asuz;:xivAxiH}/As1{avya;lyap;Asaz;:axAxiH}/as1{avya;lyap;asaz;:BvAxiH}	apa_as3{avya;lyap;asuz;:xivAxiH}	pUrvakAlaH,10	NW_kara	-	-	-	-	-
5	mayA	5	mayA	asmax{sarvanAma;3;eka}	asmax{sarvanAma;3;eka}	sahArWaH,8	merA	-	-	-	-	-
6	sArXam	6	sArXamasi	sArXam{avya}/sArXa{puM;2;eka}/sArXa{napuM;1;eka}/sArXa{napuM;2;eka}	sArXam{avya}	sahArWa_xyowakaH,5	sAWa_sAWa	-	-	-	-	-
7	vanaM	4	vanaM	vana{napuM;1;eka}/vana{napuM;2;eka}	vana{napuM;2;eka}	karma,8	vana_ko	-	-	-	-	-
8	prapannaH	7	prapannaH	prapanna{puM;1;eka(pax1;kwa;paxaz;:xivAxiH)}	prapanna{puM;1;eka(pax1;kwa;paxaz;:xivAxiH)}	karwqsamAnAXikaraNam,10	prApwa	-	-	-	-	-
9	(wvaM)	-	(wvaM)	yuRmax{sarvanAma;pra;1}	yuRmax{sarvanAma;pra;1}	karwA,10	wuma	-	-	-	-	-
10	asi	-	-	as2{karwari;lat;ma;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;ma;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,9	ho	-	-	-	-	-
