@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vIkRya	-	vIkRya	vi_IkR1{avya;lyap;IkRaz;:BvAxiH}	vi_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,8	vi_IkR1_kara	-	-	-	-	-
2	vexim	-	veximaWa	vexi{swrI;2;eka}	vexi{swrI;2;eka}	karma,1	vexi_ko	-	-	-	-	-
3	aWa	-	-	aWa{avya}	aWa{avya}	sambanXaH,1	Ora	-	-	-	-	-
4	rakwa-binxuBiH	-	rakwabinxuBirbanXujIvapqWuBiH	raFj-binxu{puM;3;bahu}/binxu{napuM;3;bahu}	rakwa-binxu{napuM;3;bahu}	karwA,6	raFj-binxuoM_se	-	-	-	-	-
5	banXu-jIva-pqWuBiH	-	-	banXu-jIva-pqWu{puM;3;bahu}/pqWu{napuM;3;bahu}	banXu-jIva-pqWu{napuM;3;bahu}	viSeRaNam,4	banXu-jIva-pqWu	-	-	-	-	-
6	praxURiwAm	-	praxURiwAm	pra_xuR1{Nijanwa;kwa;xuRaz;:xivAxiHpra_xURiwa;swrI;2;eka}	pra_xuR1{Nijanwa;kwa;xuRaz;:xivAxiHpra_xURiwa;swrI;2;eka}	viSeRaNam,2	awyanwa_xURiwa_kI_huI	-	-	-	-	-
7	samBramaH	-	saMBramoZBavaxapoDakarmaNAmqwvijAM	samBrama{puM;1;eka}	samBrama{puM;1;eka}	karwA,8	jalxabAjI_ne	-	-	-	-	-
8	aBavaw	-	-	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,7;sakarmaka	X_BU1_pp_skyA	-	-	-	-	-
9	apoDa-karmaNAm	-	-	Uh-karman{napuM;6;bahu}	Uh-karman{napuM;6;bahu}	viSeRaNam,10	Uh-karmoM_ke	-	-	-	-	-
10	qwvijAm	-	-	qwvij{puM;6;bahu}	qwvij{puM;6;bahu}	RaRTIsambanXaH,7	qwvijoM_ke	-	-	-	-	-
11	cyuwa-vikafkawa-srucAm	-	cyuwavikafkawasrucAm 	cyu-vikafkawa-sruc{swrI;6;bahu}	cyu-vikafkawa-sruc{swrI;6;bahu}	viSeRaNam,10	cyu-vikafkawa-srucoM_ke	-	-	-	-	-
