@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aXika-kroXaH	-		-	"aXika-kroXa{puM;1;eka}
"	viSeRaNam,2	awi kroXiwa, bahuwa kupiwa 	@furious, @infuriated	aXika-kroXaH = bahuvrIhiH samAsaH (aXikaH kroXaH yasya saH) 	-	-	-
2	pOlaswyaH	3	pOlaswyaH	pOlaswya{puM;1;eka}	pOlaswya{puM;1;eka}	karwA,9	pOlaswya_ne	@Ravana 	-	-	-	rAvaNaH; rAvaNa{puM;1;eka}
3	sPurawi	2	sPurawi	sPur{puM;7;eka{kqxanwa}({kqw_XAwu sPur1} Sawq_lat{XAwuH sPuraz} wuxAxiH)}	sPur{puM;7;eka{kqxanwa}({kqw_XAwu sPur1} Sawq_lat{XAwuH sPuraz} wuxAxiH)}	viSeRaNam,7	XadZakane vAlA, kiFciwa PadZakane vAlA (hAWa / BujA)	@twitching, @throbbing (@which @was @a @good @omen @foretelling @His @meeting @with @His @wife, @Sita)	-	-	-	-
4	sIwA-safgama-Samsini	4	sIwAsaMgamaSaMsini	-	sIwA-safgama-SaMsin{puM;7;eka}	viSeRaNam,7	sIwA ke sAWa saMgama kA Sakuna bawAne vAlA, BaviRya kaWana karane vAlA (hAWa / BujA)	@foretelling @His @meeting @with @Sita,  @prognosticated 	sIwA-safgama-Samsini =  RaRTI (saMbanXa) wawpuruRa samAsaH (sIwAyAH saMgamasya Samsini) 	-	-	-
5	savya-iware	7	savyeware	-	 savya-iwara{puM;7;eka}	viSeRaNam,7	vaha jo bAyAz (hAWa) nahIM, arWAwa xAyAz hAWa 	@one @whose @other @was @the @left, @meaning @right (@arm)	savya-iware = bahuvrIhiH samAsaH (savyaH (@left) iwaraH (@other @than) yasmAw (@that); @the @hand @that @was @other @than @His (@Lord @Rama'@s) @left @hand; @implying @His @right @hand. @NOTE - iwaraH @will @NOT @be @a sarvanAma Sabxa @because @in @a bahuvrIhiH samAsaH @ending @with @a sarvanAma, @the sarvanAma @loses @its @identity.	-	-	-
6	wasya	1	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,7	usake (BagavAna SrI rAma ke)	@His (@Lord @Rama'@s)	-	-	rAmaH (rAmasya)	-
7	Buje	8	Buje	Buja{puM;7;eka}/Buja{swrI;2;xvi}/Buja{swrI;1;xvi}	Buja{puM;7;eka}	aXikaraNam,9	hAWa_meM	@into @the @arm	-	-	-	-
8	Saram	6	SaraM	Sara{puM;2;eka}	Sara{puM;2;eka}	karma,9	bANa_ko	@arrow	-	-	-	-
9	nicaKAna	5	nicaKAnAXikakroXaH	ni_Kan1{karwari;lit;pra;eka;parasmEpaxI;Kanuz;:BvAxiH}/ni_Kan1{karwari;lit;u;eka;parasmEpaxI;Kanuz;:BvAxiH}	ni_Kan1{karwari;lit;pra;eka;parasmEpaxI;Kanuz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	ni_Kan1_pp_skyA; GusA xiyA (jamAnA, sWira karanA, GusedZanA, GusA xenA)	@drove @deep, @dug @deep	-	-	-	-
