@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	Palam	2	PalamuwKAwErBagnESca	Pala{napuM;1;eka}/Pala{napuM;2;eka}	Pala{napuM;2;eka}}	karma,2	Pala	-	-	-	-	-
2	wyAjiwEH	1	wyAjiwEH	wyAjiwEH}	wyAjiwEH}	viSeRaNam,6	-	-	-	-	-	-
3	uwKAwEH	-	-	uwKAwa{napuM;3;bahu(Kan1;kwa;Kanuz;:BvAxiH)}	uwKAwa{napuM;3;bahu(Kan1;kwa;Kanuz;:BvAxiH)}	viSeRaNam,6	NWyA_hue	-	-	-	-	-
4	bahuXA	3	bahuXA	bahuXA{avya}	bahuXA{avya}	viSeRaNam,5	kaI_prakAra_se	-	-	-	-	-
5	BagnEH	-	-	Bagna{puM;3;bahu}/Bagna{napuM;3;bahu}	Bagna{puM;3;bahu}	viSeRaNam,6	tUtA_huoM_se	-	-	-	-	-
6	pAxapEH	7	pAxapEriva	pAxapa{puM;3;bahu}	pAxapa{puM;3;bahu}	hewuH,9	ped@ZoM_se	-	-	-	-	-
7	ca	-	-	ca{avya}	ca{avya}	sambanXaH,6	Ora	-	-	-	-	-
8	nqpEH	4	nqpEH	nqpa{puM;3;bahu}	nqpa{puM;3;bahu}	hewuH,14	rAjAoM_se	-	-	-	-	-
9	xanwinaH	8	xanwinaH	xanwin{puM;1;bahu}/xanwin{puM;2;bahu}/xanwin{puM;5;eka}/xanwin{puM;6;eka}/xanwin{puM;8;bahu}	xanwin{puM;6;eka}	upamAnam,10	hAWI	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
11	wasya	5	wasyAsIxulbaNo	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;napuM;6;eka}	RaRTIsambanXaH,12	usakA	-	-	-	-	-
12	mArgaH	6	mArgaH	mArga{puM;1;eka}	mArga{puM;1;eka}	karwA,14	mArga	-	-	-	-	-
13	ulbaNaH	-	-	ulbaNa{puM;1;eka}	ulbaNa{puM;1;eka}	karwqsamAnAXikaraNam,14	ulbaNa	-	-	-	-	-
14	AsIw	-	-	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,12;sakarmaka	WA	-	-	-	-	-
