@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	AramBa-sixXO	-	-	AramBa-sixXi{swrI;7;eka}	AramBa-sixXi{swrI;7;eka}	aXikaraNam,2	AramBa-pUrNawA_meM	-	-	-	-	-
2	kqwa-pUrva-saMviw	3	kqwapUrvasaMvixAramBasixXO	kqwa-pUrva-saMviw{1;puM;;eka}	kqwa-pUrva-saMviw{1;puM;;eka}	viSeRaNam,3	pUrva-saMvix_se	-	-	-	-	-
3	saH	1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,4	usa	-	-	-	-	-
4	rAja-lokaH	2	rAjalokaH	rAjan-loka{puM;1;eka}	rAjan-loka{puM;1;eka}	karwA,13	rAjA-loka_ne	-	-	-	-	-
5	samayAH	4	samayopalaByam	samaya{puM;1;bahu}	samaya{puM;1;bahu}	karma,6	samaya	-	-	-	-	-
6	upalaByam	-	-	upa_laB1{yaw;dulaBazR;:BvAxiHupa_laBya;napuM;2;eka}/upa_laB1{yaw;dulaBazR;:BvAxiHupa_laBya;napuM;1;eka}/upa_laB1{yaw;dulaBazR;:BvAxiHupa_laBya;puM;2;eka}	upa_laB1{yaw;dulaBazR;:BvAxiHupa_laBya;puM;2;eka}	viSeRaNam,8	-	-	-	-	-	-
7	waw	7	waxAvqwya	wax{sarvanAma;napuM;2;eka}/wax{sarvanAma;napuM;1;eka}	wax{sarvanAma;napuM;2;eka}	viSeRaNam,8	vaha	-	-	-	-	-
8	pramaxAmiRaM	6	pramaxAmiRaM	pramaxapuM 8 eka / pramaxanapuM 8 eka	pramaxanapuM 8 eka	karma,9	-	-	-	-	-	-
9	AxAsyamAnaH	5	AxAsyamAnaH	Af_xEkarwari lqf ma bahu parasmEpaxI{XAwuH xEp} BvAxiH	Af_xEkarwari lqf ma bahu parasmEpaxI{XAwuH xEp} BvAxiH	varwamAnasamAnakAlaH,13	-	-	-	-	-	-
10	ajasya	-	-	aja{puM;6;eka}/aja{puM;6;eka}/aja{napuM;6;eka}	aja{napuM;6;eka}	RaRTIsambanXaH,11	aja_ke	-	-	-	-	-
11	panWAnam	8	panWAnamajasya	paWin{puM;2;eka}	paWin{puM;2;eka}	karma,13	rAswe_ko	-	-	-	-	-
12	Avqwya	-	-	Af_vqw1{yaw;vqwuz;:BvAxiHAf_vqwya;napuM;8;eka}/Af_vqw1{yaw;vqwuz;:BvAxiHAf_vqwya;puM;8;eka}	Af_vqw1{yaw;vqwuz;:BvAxiHAf_vqwya;puM;8;eka}	pUrvakAlaH,13	-	-	-	-	-	-
13	wasWO	9	wasWO	RWA1{karwari;lit;pra;eka;parasmEpaxI;RWA;:BvAxiH}/RWA1{karwari;lit;u;eka;parasmEpaxI;RWA;:BvAxiH}	RWA1{karwari;lit;pra;eka;parasmEpaxI;RWA;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	X_RWA1_pp_skyA	-	-	-	-	-
