@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	-	aWa	aWa{avya}	aWa{avya}	sambanXaH,10	Ora	-	-	-	-	-
2	xakRiNa-uxaXeH	-	xakRiNa-uxaXeH	xakRiNa-uxaXi{puM;5;eka}/uxaXi{puM;6;eka}	xakRiNa-uxaXi{puM;6;eka}	RaRTIsambanXaH,3	xakRiNa-samuxra_ke	-	-	-	-	-
3	roXasi	-	roXasi	roXas{napuM;7;eka}	roXas{napuM;7;eka}	aXikaraNam,4	wata_meM	-	-	-	-	-
4	sWiwaM	-	sWiwaM	sWiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{napuM;1;eka(RWA1;kwa;RWA;:BvAxiH)}/sWiwa{napuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	sWiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,5	sWiwa	-	-	-	-	-
5	Sriwa-gokarNa-nikewam-ISvaraM	-	Sriwa-gokarNa-nikewam-ISvaraM	Sri1{kwa;SriF;:BvAxiH-gokarNa-nikewam-ISvara;puM;2;eka}/ISvara{napuM;1;eka}/ISvara{napuM;2;eka}	Sri1{kwa;SriF;:BvAxiH-gokarNa-nikewam-ISvara;puM;2;eka}	karma,6	-	-	-	-	-	-
6	upavINayiwum	-	upavINayiwum	upa_vINa{avya;Nijanwa;wumun;vINa;curAxiH}	upa_vINa{avya;Nijanwa;wumun;vINa;curAxiH}	prayojanam,10	-	-	-	-	-	-
7	nAraxaH	-	nAraxaH	nAraxa{puM;1;eka}	nAraxa{puM;1;eka}	karwA,10	nAraxa	-	-	-	-	-
8	raveH	-	raveH	ravi{puM;5;eka}/ravi{puM;6;eka}	ravi{puM;6;eka}	RaRTIsambanXaH,9	ravi_ke	-	-	-	-	-
9	uxaya-Avqwwi-paWena	-	uxaya-Avqwwi-paWena	i1{GaF;iN;:axAxiH-Avqwwi-paWa;puM;3;eka}/paWa{napuM;3;eka}	paWa{napuM;3;eka}	karaNam,10	paWa_se	-	-	-	-	-
10	yayO	-	yayO	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}/yayi{puM;7;eka}	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,7;sakarmaka	gayA	-	-	-	-	-
