@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	-	-	aWa{avya}	aWa{avya}	sambanXaH,5	Ora	-	-	-	-	-
2	saH	5	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	usa	-	-	-	-	-
3	kRipraM	2	kRipraM	kRipram{avya}/kRipra{napuM;1;eka}/kRipra{napuM;2;eka}	kRipram{avya}	kriyAviSeRaNam,5	kRipram	-	-	-	-	-
4	parNa-SAlAm	1	parNaSAlAmaWa	parNaSAlA{swrI;2;eka}	parNaSAlA{swrI;2;eka}	karma,5	parNaSAlA_meM	-	-	-	-	-
5	praviSya	4	praviSya	viS1{avya;lyap;viSaz;:wuxAxiH}	pra_viS1{avya;lyap;viSaz;:wuxAxiH}	pUrvakAlaH,10	praveSa_karake	-	-	-	-	-
6	BIRaNAM	7	BIRaNAM	BIRaNA{swrI;2;eka}	BIRaNA{swrI;2;eka}	viSeRaNam,7	BIRaNA_ko	-	-	-	-	-
7	wAm	8	wAmayojayaw	wAma{puM;8;eka}	wAma{puM;2;eka}	karma,10	wAma	-	-	-	-	-
8	vErUpya-pOnarukwyena	6	vErUpyapOnarukwyena	vErUpya-pOnarukwya{napuM;3;eka}/pOnarukwya{puM;3;eka}	vErUpya-pOnarukwya{puM;3;eka}	karaNam,10	virUpawA-pOnarukwya_se	-	-	-	-	-
9	vikqRta-asiH	3	vikqRtAsiH	vikqRta{puM(kqR2;kwa;kqRaz;:wuxAxiH)}/vikqRta{napuM-asi;swrI;1;eka(kqR2;kwa;kqRaz;:wuxAxiH)}/asi{puM;1;eka}	vikqRta{puM-asi; puM;1;eka(kqR2;kwa;kqRaz;:wuxAxiH)}	viSeRaNam,2	NWyA_huI	-	-	-	-	-
10	ayojayaw	-	-	yuj1{karwari;laf;pra;eka;AwmanepaxI;yujaz;:xivAxiH}/yuj1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;yujaz;:xivAxiH}/yuj2{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;yujizr;:ruXAxiH}/yuj3{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;yujaz;:curAxiH}	yuj1{karwari;laf;pra;eka;AwmanepaxI;yujaz;:xivAxiH}	aBihiwa_karwA,2;sakarmaka	ciwwa_sWira_kiyA	-	-	-	-	-
