@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	uxaXeH	1	niviRtamuxaXeH	uxaXi{puM;5;eka}/uxaXi{puM;6;eka}	uxaXi{puM;6;eka}	RaRTIsambanXaH,2	samuxra_ke	-	-	-	-	-
2	kUle	2	kUle	kUla{napuM;1;xvi}/kUla{napuM;2;xvi}/kUla{napuM;8;xvi}/kUla{napuM;7;eka}	kUla{napuM;7;eka}	aXikaraNam,3	kinAre_meM	-	-	-	-	-
3	niviRtam	-	-	niviRta{puM;2;eka(viS1;kwa;viSaz;:wuxAxiH)}/niviRta{napuM;1;eka(viS1;kwa;viSaz;:wuxAxiH)}/niviRta{napuM;2;eka(viS1;kwa;viSaz;:wuxAxiH)}	niviRta{puM;2;eka(viS1;kwa;viSaz;:wuxAxiH)}	viSeRaNam,4	vAsa_kiye_hue	-	-	-	-	-
4	wam	3	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,11	usako	-	-	-	Nama	-
5	biBIRaNaH	5	biBIRaNaH	biBIRaNa{puM;1;eka}	biBIRaNa{puM;1;eka}	karwA,11	biBIRaNa_ne	-	-	-	-	@person
6	rAkRasa-lakRmayA	6	snehAxrAkRasalakRmyeva	rAkRasa-lakRmA{swrI;3;eka}	rAkRasa-lakRmA{swrI;3;eka}	karwA,9	rAkRasa-lakRmA_se	-	-	-	-	-
7	snehAw	-	-	sneha{puM;5;eka}	sneha{puM;5;eka}	hewuH,11	sneha_se	-	-	-	-	-
8	buxXim-AviSya	7	buxXimAviSya	buxXim-viS1{avya;lyap;viSaz;:wuxAxiH}	buxXim-Af_viS1{avya;lyap;viSaz;:wuxAxiH}	pUrvakAlaH,9	kAbU_pA_kara	-	-	-	-	-
9	coxiwaH	8	coxiwaH	coxiwa{puM;1;eka(cux1;kwa;cuxaz;:curAxiH)}	coxiwa{puM;1;eka(cux1;kwa;cuxaz;:curAxiH)}	upamAnam,10	preraNA_kiye_hue	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
11	prapexe	4	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,5;sakarmaka	SaraNa_gayA	-	-	-	-	-
