@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9	vaha	-	-	-	-	-
2	wakRa-puRkalO	2	wakRapuRkalO	wakRa-puRkala{puM;8;xvi}/puRkala{puM;1;xvi}/puRkala{puM;2;xvi}	wakRa-puRkala{puM;2;xvi}	karma,6	wakRa-puRkaloM_ko	-	-	-	-	-
3	puwrO	3	puwrO	puwra{puM;1;xvi}/puwra{puM;2;xvi}/puwra{puM;8;xvi}	puwra{puM;2;xvi}	aBexaH,2	puwra	-	-	-	-	-
4	rAjaXAnyoH	4	rAjaXAnyoswaxAKyayoH	rAjaXAnI{swrI;6;xvi}/rAjaXAnI{swrI;7;xvi}	rAjaXAnI{swrI;7;xvi}	aXikaraNam,6	rAjaXAniyoM_ke	-	-	-	-	-
5	wax-AKyayoH	-	-	wax-AKyA{swrI;6;xvi}/AKyA{swrI;7;xvi}/AKya{napuM;6;xvi}/AKya{napuM;7;xvi}/AKya{puM;6;xvi}/AKya{puM;7;xvi}	wax-AKyA{swrI;7;xvi}	viSeRaNam,4	vaha-AKyA	-	-	-	-	-
6	aBiRicya	5	aBiRicyABiRekArhO 	Ric1{avya;lyap;Ric;:wuxAxiH}	aBi_Ric1{avya;lyap;Ric;:wuxAxiH}	pUrvakAlaH,9	lA_kara	-	-	-	-	-
7	aBiReka-arhO	-	-	aBiReka-arha{puM;8;xvi}/arha{puM;1;xvi}/arha{puM;2;xvi}	aBiReka-arha{puM;2;xvi(aBiReka-arh1;ac;arhaz;:BvAxiH)}	viSeRaNam,2	aBiReka-yogya	-	-	-	-	-
8	rAma-anwikam	6	rAmAnwikamagAwpunaH	rAma-anwi-kam{avya}/kim{sarvanAma;puM;2;eka}	rAma-anwi-kim{sarvanAma;puM;2;eka}	karma,9	rAma-anwi-kisako	-	-	-	-	-
9	agAw	-	-	i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,1;sakarmaka	gayA	-	-	-	-	-
10	punaH	-	-	punaH{avya}	punaH{avya}	sambanXaH,9	Pira	-	-	-	-	-
