@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	varaH	1	AsIxvaraH	vara{puM;1;eka}	vara{puM;1;eka}	karwA,3	SreRTa	-	-	-	-	-
2	kaNtakiwa-prakoRTaH	2	kaNtakiwaprakoRTaH	kaNtakiwa-prakoRTa{puM;1;eka}	kaNtakiwa-prakoRTa{puM;1;eka}	karwqsamAnAXikaraNam,3	kAztexAra-kamarA	-	-	-	-	-
3	AsIw	-	-	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,1;sakarmaka	WA	-	-	-	-	-
4	kumArI	5	kumArI	kumArI{swrI;1;eka}/kumArin{puM;1;eka}	kumArI{swrI;1;eka}	karwA,6	kanyA	-	-	-	-	-
5	svinna-afguliH	3	svinnAfguliH	svinna-afguli{swrI;1;eka}/afguli{puM;1;eka}	svinna-afguli{swrI;1;eka}	karwqsamAnAXikaraNam,6	svinna-azgulI	-	-	-	-	-
6	saMvavqwe	4	saMvavqwe	sam_vqw1{karwari;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}/sam_vqw1{karwari;lit;u;eka;AwmanepaxI;vqwuz;:BvAxiH}/sam_vqw1{karmaNi;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}/sam_vqw1{karmaNi;lit;u;eka;AwmanepaxI;vqwuz;:BvAxiH}	sam_vqw1{karwari;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	sam_vqw1_ap_skyA	-	-	-	-	-
7	wawkRaNaM	7	wawkRaNamAwmavqwwiH	wawkRaNa{puM;2;eka}	wawkRaNa{puM;2;eka}	aXikaraNam,13	wuranwa_ko	-	-	-	-	-
8	mana-Bavena	10	manoBavena	mana-Bava{puM;3;eka}/Bava{napuM;3;eka}	mana-Bava{puM;3;eka}	karaNam,13	mana-saMsAra_se	-	-	-	-	-
9	wasmin	6	wasminxvaye	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;puM;7;eka}	viSeRaNam,10	usameM	-	-	-	-	-
10	xvaye	-	-	xvaya{napuM;1;xvi}/xvaya{napuM;2;xvi}/xvaya{napuM;8;xvi}/xvaya{napuM;7;eka}	xvaya{puM;7;eka}	aXikaraNam,13	xohare	-	-	-	-	-
11	Awma-vqwwiH	-	-	Awma-vqwwi{swrI;1;eka}/vqwwi{puM;1;eka}	Awma-vqwwi{swrI;1;eka}	karwA,13	Awma-aswiwva	-	-	-	-	-
12	samaM	8	samaM	samam{avya}/sama{puM;2;eka}/sama{napuM;1;eka}/sama{napuM;2;eka}/sama{sarvanAma;puM;2;eka}	samam{avya}	kriyAviSeRaNam,13	-	-	-	-	-	-
13	viBakwA	9	viBakweva	vi_Baj1{karwari;lut;pra;eka;parasmEpaxI;Bajaz;:BvAxiH}/vi_Baj1{karwari;lut;pra;eka;AwmanepaxI;Bajaz;:BvAxiH}/vi_Baj1{karmaNi;lut;pra;eka;AwmanepaxI;Bajaz;:BvAxiH}/viBakwq{puM;1;eka(Baj1;wqc;Bajaz;:BvAxiH)}/viBakwA{swrI;1;eka(Baj1;kwa;Bajaz;:BvAxiH)}	vi_Baj1{karwari;lut;pra;eka;parasmEpaxI;Bajaz;:BvAxiH}	aBihiwa_karwA,11;sakarmaka	vi_Baj1_pp_skegA	-	-	-	-	-
14	iva	-	-	iva{avya}	iva{avya}	uwprekRa,12	jEse	-	-	-	-	-
