@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saMvqwa-manwrasya	2	saMvqwamanwrasya	saMvqwa-manwra{napuM;6;eka}/manwra{puM;6;eka}	saMvqwa-manwra{puM;6;eka}	sup_samucciwaH,2	saMvqwa-manwra	-	-	-	-	-
2	gUDa-AkAra-ifgiwasya	3	gUDAkArefgiwasya	guh1{kwa;guhUz;:BvAxiH-kQ1;GaF;kQ;:wuxAxiH}/kq3{GaF;dukqF;:wanAxiH}/kq3{GaF;dukqF;:wanAxiH}/kq2{GaF;kqF;:svAxiH-ifgiwa;napuM;6;eka}/ifgiwa{puM;6;eka(ig1;kwa;igiz;:BvAxiH)}/ifgiwa{napuM;6;eka(ig1;kwa;igiz;:BvAxiH)}	ifgiwa-Af_kq3{GaF;dukqF;:wanAxiH}	viSeRaNam,4	-	-	-	-	-	-
3	ca	4	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,2	BI	-	-	-	-	-
4	wasya	1	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	usake	-	-	-	-	-
5	prAramBAH	6	prAramBAH	prAramBa{puM;1;bahu}/prAramBa{puM;8;bahu}	prAramBa{puM;1;bahu}	viSeRaNam,6	prAramBa	-	-	-	-	-
6	saMskArAH	7	saMskArAH	saMskAra{puM;8;bahu}/saMskAra{puM;1;bahu(kq3;GaF;dukqF;:wanAxiH)}/saMskAra{puM;1;bahu(kq3;GaF;dukqF;:wanAxiH)}/saMskAra{puM;1;bahu(kq2;GaF;kqF;:svAxiH)}/saMskAra{puM;1;bahu(kq2;GaF;kqF;:svAxiH)}	saMskAra{puM;1;bahu(kq2;GaF;kqF;:svAxiH)}	upamAnam,8	saMskAra	-	-	-	-	-
7	prAkwanAH	8	prAkwanA	prAkwana{puM;1;bahu}/prAkwana{puM;8;bahu}	prAkwana{puM;1;bahu}	viSeRaNam,6	prAcIna	-	-	-	-	-
8	iva	9	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
9	Pala-anumeyAH	5	PalAnumeyAH	Pala-anumeyA{swrI;1;bahu}/anumeyA{swrI;2;bahu}/anu_mA1{karwari;ASIrlif;ma;eka;parasmEpaxI;mA;:axAxiH}	Pala-anumeyA{swrI;1;bahu}	karwA,10	Pala-	-	-	-	-	-
10	(baBUvuH)	-	(-)	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,9	hue	-	-	-	-	-
