@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(yaH)	-	(-)	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,4	-	-	-	-	-	-
2	kRawAw	-	kRawAwkila	kRawa{puM;5;eka}/kRawa{napuM;5;eka}	kRawa{napuM;5;eka}	apAxAnam,4	kRIna_se	-	-	-	-	-
3	kila	-	-	kila{avya}	kila{avya}	sambanXaH,4	-	-	-	-	-	-
4	wrAyawe	-	wrAyawe	wrE1{karwari;lat;pra;eka;AwmanepaxI;wrEf;:BvAxiH}/wrE1{karmaNi;lat;pra;eka;AwmanepaxI;wrEf;:BvAxiH}	wrE1{karwari;lat;pra;eka;AwmanepaxI;wrEf;:BvAxiH}	vAkyakarma,11	pAlana_karawA_hE	-	-	-	-	-
5	iwi	-	iwyuxagraH	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,4	-	-	-	-	-	-
6	kRawrasya	-	kRawrasya	kRawra{napuM;6;eka}	kRawra{napuM;6;eka}	RaRTIsambanXaH,8	kRawra_kA	-	-	-	-	-
7	uxagraH	-	-	uxagra{puM;1;eka}	uxagra{puM;1;eka}	viSeRaNam,8	uxagra	-	-	-	-	-
8	SabxaH	-	SabxaH	Sabxa{puM;1;eka}	Sabxa{puM;1;eka}	karwA,11	Sabxa	-	-	-	-	-
9	BuvaneRu	-	BuvaneRu	Buvana{napuM;7;bahu}	Buvana{napuM;7;bahu}	aXikaraNam,11	BuvanoM_meM	-	-	-	-	-
10	rUDaH	-	rUDaH	rUDa{puM;1;eka(ruh1;kwa;ruhaz;:BvAxiH)}	rUDa{puM;1;eka(ruh1;kwa;ruhaz;:BvAxiH)}	karwqsamAnAXikaraNam,11	ugA_huA	-	-	-	-	-
11	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,8	hE	-	-	-	-	-
