@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	anwaH-gawam	-	anwargawam	anwargawa{puM;2;eka{kqxanwa}({kqw_XAwu;gam1};kwa;gamLz;BvAxiH)}/anwargawa{napuM;1;eka{kqxanwa}({kqw_XAwu;gam1};kwa;gamLz;BvAxiH)}/anwargawa;{napuM;2;eka{kqxanwa}({kqw_XAwu;gam1};kwa;gamLz;BvAxiH)}	anwargawa{napuM;2;eka{kqxanwa}({kqw_XAwu;gam1};kwa;gamLz;BvAxiH)}	viSeRaNam,8	-	-	-	-	-	-
2	prANa-BqwAm	-	prANaBqwAm	prANa-Bqw{puM;6;bahu}/Bqw{napuM;6;bahu}/Bqw{swrI;6;bahu}	prANa-Bqw{puM;6;bahu}	RaRTIsambanXaH,1	prANa-BqwoM_kA	-	-	-	-	-
3	hi	-	hi	hi{avya}	hi{avya}	sambanXaH,4	-	-	-	-	-	-
4	vexa	-	vexa	vix1{karwari;lit;pra;eka;parasmEpaxI;vixaz;:axAxiH}/vix1{karwari;lit;u;eka;parasmEpaxI;vixaz;:axAxiH}	vix1{karwari;lit;pra;eka;parasmEpaxI;vixaz;:axAxiH}	prawiyogI,9	-	-	-	-	-	-
6	sarvam	-	-	sarva;{sarvanAma;puM;2;eka}/sarva;{sarvanAma;napuM;1;eka}/sarva;{sarvanAma;napuM;2;eka}	sarva;{sarvanAma;napuM;2;eka}	viSeRaNam,8	-	-	-	-	-	-
7	BavAn	-	BavAnBAvamawoZBiXAsye	Bava;{puM;;2;;bahu}/Bavaw;{sarvanAma;puM;;1;;eka}	Bavaw;{sarvanAma;puM;;1;;eka}	karwA,4	-	-	-	-	-	-
8	BAvam	-	-	BAva{puM;2;eka}	BAva{puM;2;eka}	karma,4	BAva_ko	-	-	-	-	-
9	awaH	-	-	awaH{avya}	awaH{avya}	anuyogI,10	-	-	-	-	-	-
10	aBiXAsye	-	aBiXAsye	aBi_XA1{karwari;lqt;u;eka;AwmanepaxI;duXAF;:juhowyAxiH}	aBi_XA1{karwari;lqt;u;eka;AwmanepaxI;duXAF;:juhowyAxiH}	aBihiwa_karwA,11	prasixXa_karUzgA	-	-	-	-	-
11	(aham)	-	(-)	asmax{sarvanAma;a;1;;eka;}	asmax{sarvanAma;a;1;;eka;}	karwA,10	-	-	-	-	-	-
