@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	janawA	5	janawA	janawA{swrI;1;eka}	janawA{swrI;1;eka}	karwA,10	janawA	-	-	-	-	-
2	vaya-veRa-visaMvAxi	1	vayoveRavisaMvAxi	vayo-veRa-visaMvAxin{puM;1;eka}	vayo-veRa-visaMvAxin{napuM;2;eka}	samucciwaH,7	Ayu_meM_aXika-veRa-nirASa_karane_vAlA	-	-	-	-	-
3	waxA	4	wayoswaxA	waxA{avya}	waxA{avya}	aXikaraNam,10	waba	-	-	-	-	-
4	wayOH	-	-	wayOH}	wayOH{sarvanAma;puM;6;xvi}	samucciwaH,5	-	-	-	-	-	-
5	rAmasya	2	rAmasya	rAma{puM;6;eka}	rAma{puM;6;eka}	RaRTIsambanXaH,7	rAma_ke	-	-	-	-	-
6	ca	3	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,5	Ora	-	-	-	-	-
7	sAxqSyam	7	sAxqSyam	sAxqSya{napuM;1;eka}/sAxqSya{napuM;2;eka}	sAxqSya{napuM;2;eka}	karma,8	samAna	-	-	-	-	-
8	prekRya	6	prekRya	IkR1{avya;lyap;IkRaz;:BvAxiH}/IkR1{avya;lyap;IkRaz;:BvAxiH}	pra_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,10	-	-	-	-	-	-
9	na-akRi-kampam	8	nAkRikampam	na-akRikampam}	na-akRikampam{puM;2;eka}	kriyAviSeRaNam,10	na-	-	-	-	-	-
10	vyawiRTawa	9	vyawiRTawa	vi_RWA1{karwari;laf;ma;bahu;parasmEpaxI;RWA;:BvAxiH}	vi_RWA1{karwari;laf;ma;bahu;parasmEpaxI;RWA;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	vi_RWA1_pp_skyA	-	-	-	-	-
11	(ca)	-	(ca)	ca{avya}	ca{avya}	samuccayaxyowakaH,7	Ora	-	-	-	-	-
