@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	iwi	1	iwyApwavacanAxrAmo	iwi{avya}	iwi{avya}	sambanXaH,2	EsA	-	-	-	-	-
2	Apwa-vacanAw	-	-	Apwavacana{napuM;5;eka}	Apwavacana{napuM;5;eka}	hewuH,9	Apwavacana_se	-	-	-	-	-
3	rAmaH	-	-	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,9	rAma	-	-	-	-	-
4	varNa-vikriyAm	2	vineRyanvarNavikriyAm	varNa-vikriyA{swrI;2;eka}	varNa-vikriyA{swrI;2;eka}	karma,5	varNa-parivarwana_ko	-	-	-	-	-
5	vineRyan	-	-	vineRyan}	viR{Nijanwa;karwari;lat;pra;eka;parasmEpaxI{XAwuH;viRuz};BvAxiH}	varwamAnasamAnakAlaH,9	-	-	-	-	-	-
6	vega-niRkampa-kewunA	6	veganiRkampakewunA	vega-niRkampa-kewu{puM;3;eka}	vega-niRkampa-kewu{puM;3;eka}	viSeRaNam,7	vega-niRkampa-pawAkA_se	-	-	-	-	-
7	pawreNa	5	pawreNa	pawra{napuM;3;eka}	pawra{napuM;3;eka}	karaNam,9	pawra_se	-	-	-	-	-
8	xiSaH	3	xiSaH	xiS{swrI;1;bahu}/xiS{swrI;2;bahu}/xiS{swrI;5;eka}/xiS{swrI;6;eka}/xiS{swrI;8;bahu}	xiS{swrI;2;bahu}	karma,9	sWAneM	-	-	-	-	-
9	papAwa	4	papAwa	paw1{karwari;lit;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	paw1{karwari;lit;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	girA	-	-	-	-	-
