@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6	vaha	-	-	-	saH - nqpaH awiWiH	puruhUwaSrIH @is inxraH 
2	puram	-	puraM	pur{swrI;2;eka}/pura{napuM;1;eka}/pura{napuM;2;eka}	pur{swrI;2;eka}	karma,5	nagarI	-	-	-	nagarI-AyoXyA	-
3	puruhUwa-SrIH	-	puruhUwaSrIH	puruhUwaSrI-awiWi{puM;1;eka}	puruhUwaSrI{puM;1;eka}	viSeRaNam,1	inxra ke samAna lakRamIvAlA	-	-	-	-	-
4	kalpa-xruma-niBa-XvajAm	-	kalpaxrumaniBaXvajAM	kalpa-xruma-niBa-XvajA{swrI;2;eka}	kalpa-xruma-niBa-XvajA{swrI;2;eka}	viSeRaNam,2	kalpavqkRa ke samAna XvajAvAlI	-	-	-	-	-
5	kramamANaH	-	kramamANaScakAra	kramamANa{puM;1;eka(kram1;SAnac_lat;kramuz;:BvAxiH)}	kramamANa{puM;1;eka(kram1;SAnac_lat;kramuz;:BvAxiH)}	varwamAnasamAnakAlaH,6	gamana karawA huA	-	-	-	-	-
6	cakAra	-	cakAra	kq1{karwari;lit;u;eka;parasmEpaxI;kqF;:BvAxiH}/kq1{karwari;lit;pra;eka;parasmEpaxI;kqF;:BvAxiH}/kq2{karwari;lit;u;eka;parasmEpaxI;kqF;:svAxiH}/kq2{karwari;lit;pra;eka;parasmEpaxI;kqF;:svAxiH}/kq3{karwari;lit;u;eka;parasmEpaxI;dukqF;:wanAxiH}/kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}/kQ1{karwari;lit;u;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ1{karwari;lit;pra;eka;parasmEpaxI;kQ;:wuxAxiH}/kQ2{karwari;lit;u;eka;parasmEpaxI;kQF;:kryAxiH}/kQ2{karwari;lit;pra;eka;parasmEpaxI;kQF;:kryAxiH}/ca-kAra{puM;8;eka}	kq3{karwari;lit;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,1;sakarmaka	kiyA	-	-	-	-	-
7	xyAm	-	xyAM	xyo{swrI;2;eka}	xyo{swrI;2;eka}	karmasamAnAXikaraNam,6	svarga	-	-	-	-	-
8	nAgena	-	nAgenErAvawa	nAga{puM;3;eka}/nAga{napuM;3;eka}	nAga{puM;3;eka}	karaNam,6	hAWI pe savAra ho ke	-	-	-	-	-
9	ErAvawa-ojasA	-	ErAvawOjasA	ErAvawa-ojas{napuM;3;eka}/ojas{puM;3;eka}	ErAvawa-ojas{puM;3;eka}	viSeRaNam,8	 hAWI ErAvawa kI samAna balI 	-	-	-	-	-
