@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wena	3	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;napuM;3;eka}	karaNam,5	usase	-	-	-	-	-
2	raGuH	1	raGurBqSaM	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,9	raGu	-	-	-	-	-
3	BqSam	-	-	BqSam{avya}/BqSa{puM;2;eka}/BqSa{napuM;1;eka}/BqSa{napuM;2;eka}	BqSam{avya}	kriyAviSeRaNam,5	-	-	-	-	-	-
4	vakRasi	2	vakRasi	vakR1{karwari;lat;ma;eka;parasmEpaxI;vakRaz;:BvAxiH}/vakRas{napuM;7;eka}	vakRas{napuM;7;eka}	aXikaraNam,5	CAwI_meM	-	-	-	-	-
5	wAdiwaH	4	wAdiwaH	wAdi{avya;wasil}/wAdiwa{puM;1;eka(wad2;kwa;wadaz;:curAxiH)}	wAdiwa{puM;1;eka(wad2;kwa;wadaz;:curAxiH)}	viSeRaNam,2	bolA	-	-	-	-	-
6	sEnikA-aSruBiH	8	sEnikASruBiH	sEnikA-aSru{napuM;3;bahu}	sEnikA-aSru{napuM;3;bahu}	sahArWaH,2	senA-AzsuoM_ke	-	-	-	-	-
7	saha	7	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,6	sAWa	-	-	-	-	-
8	BUmO	6	BUmO	BUmi{swrI;7;eka}	BUmi{swrI;7;eka}	aXikaraNam,9	BUmi_meM	-	-	-	-	-
9	papAwa	5	papAwa	paw1{karwari;lit;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	paw1{karwari;lit;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,2;akarmakaH	girA	-	-	-	-	-
