@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	bAlalawAH	-	bAlalawAH	bAla-lawA{swrI;1;bahu}/lawA{swrI;2;bahu}	bAla-lawA{swrI;1;bahu}	karwA,4	nUwana_beleM	-	-	-	-	-
2	maruw-prayukwAH	-	maruwprayukwAH	maruw-prayuj{wal;swrI;1;bahu}/prayuj{wal;swrI;2;bahu}/maruw-prayukwa{puM;1;bahu(yuC1;kwa;yuCaz;:BvAxiH)}/maruw-prayukwA{swrI;1;bahu(yuC1;kwa;yuCaz;:BvAxiH)}/maruw-prayukwA{swrI;2;bahu(yuC1;kwa;yuCaz;:BvAxiH)}	maruw-prayukwA{swrI;1;bahu(maruw-yuC1;kwa;yuCaz;:BvAxiH)}	viSeRaNam,1	havA-prayukwa	-	-	-	-	-
3	arcyam	-	arcyam	arcya{puM;2;eka(arc2;yaw;arcaz;:curAxiH)}/arcya{napuM;1;eka(arc2;yaw;arcaz;:curAxiH)}/arcya{napuM;2;eka(arc2;yaw;arcaz;:curAxiH)}/arcya{puM;2;eka(arc1;Nyaw;arcaz;:BvAxiH)}/arcya{napuM;1;eka(arc1;Nyaw;arcaz;:BvAxiH)}/arcya{napuM;2;eka(arc1;Nyaw;arcaz;:BvAxiH)}/arcya{puM;2;eka(qc1;Nyaw;qcaz;:wuxAxiH)}/arcya{napuM;1;eka(qc1;Nyaw;qcaz;:wuxAxiH)}/arcya{napuM;2;eka(qc1;Nyaw;qcaz;:wuxAxiH)}	arcya{puM;2;eka(qc1;Nyaw;qcaz;:wuxAxiH)}	viSeRaNam,5	-	-	-	-	-	-
4	aBi-varwamAnam	-	aBivarwamAnam	aBi-varwamAna{puM;2;eka(aBi-vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}/aBi-varwamAna{napuM;1;eka(vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}/aBi-varwamAna{napuM;2;eka(vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}	aBi-varwamAna{puM;2;eka(aBi-vqw1;SAnac_lat;karwari;vqwuz;:BvAxiH)}	viSeRaNam,5	aBi-varwamAna	-	-	-	-	-
5	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,8	vaha	-	-	-	-	-
6	AcAra-lAjEH	-	AcAralAjEH	car1{GaF;caraz;:BvAxiH-lA-ja;puM;3;bahu}/lAja{puM;3;bahu}/lAja{napuM;3;bahu}	lAja{napuM;3;bahu}	upamAnam,11	lAja_se	-	-	-	-	-
7	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
8	avAkiran	-	avAkiran	ava_kQ1{karwari;laf;pra;bahu;parasmEpaxI;kQ;:wuxAxiH}	ava_kQ1{karwari;laf;pra;bahu;parasmEpaxI;kQ;:wuxAxiH}	aBihiwa_karwA,12;sakarmaka	PeMkIM	-	-	-	-	-
9	ArAw	-	ArAw	ArAw{avya}/Ara{puM;5;eka{kqxanwa}({kqw_XAwu q2} GaF{XAwuH q} juhowyAxiH)}/ArAw{puM;8;eka}	ArAw{avya}	apAxAnam,4	-	-	-	-	-	-
10	maruw-saKA-Bam	-	maruwsaKABam	maruw-saKA-Ba{napuM;1;eka}/Ba{napuM;2;eka} 	maruw-saKA-Ba{napuM;2;eka}	viSeRaNam,5	-	-	-	-	-	-
11	prasUnEH	-	prasUnEH	prasUna{napuM;3;bahu}	prasUna{napuM;3;bahu}	karaNam,8	-	-	-	-	-	-
12	pOra-kanyAH	-	pOrakanyAH	pOra-kanyA{swrI;1;bahuvacana}	pOra-kanyA{swrI;1;bahuvacana}	karwA,8	-	-	-	-	-	-
13	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,8	-	-	-	-	-	-
