@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wanu-wyajAm	1	wanuwyajAM	wanu-wanU-wyaj{puM;6;bahu}/wyaj{napuM;6;bahu}/wyaj{swrI;6;bahu}	wanu-wanU-wyaj{puM;6;bahu}/wyajnapuM;6;bahu}/wyajswrI;6;bahu}	viSeRaNam,2	SarIra wyajoM kA	-	-	-	-	-
2	varma-BqwAm	2	 varmaBqwAM	varman-Bqw{puM;6;bahu}/Bqw{napuM;6;bahu}/Bqw{swrI;6;bahu}	varman-Bqw{puM;6;bahu}/BqwnapuM;6;bahu}/BqwswrI;6;bahu}	RaRTIsambanXaH,4	kavaca-BqwoM_kA	-	-	-	-	-
3	bqhawsu	-	-	puM 7 bahu	puM 7 bahu	viSeRaNam,4	badZe badZe	-	-	-	-	-
4	xanweRu	4	xanweRvasiBiH	xanwa{puM;7;bahu}	xanwa{puM;7;bahu}	aXikaraNam,5	xAzwoM_meM	-	-	-	-	-
5	pawaxBiH	5	pawaxBiH	puM 3 bahu{kqxanwa}({kqw_XAwu paw1} Sawq_lat{XAwuH pawLz}	puM 3 bahu{kqxanwa}({kqw_XAwu paw1} Sawq_lat{XAwuH pawLz}	viSeRaNam,7	giranevAlI	-	-	-	-	-
6	vikoSE	3	vikoSEbqhawsu 	vikoSa puM 3 bahu	vikoSa puM 3 bahu	viSeRaNam,7	myAna se nikalI huI	-	-	-	-	-
7	asiBiH	-	-	asi{puM;3;bahu}	asi{puM;3;bahu}	karaNam,8	walavAroM se	-	-	-	-	-
8	uxyanwam	6	uxyanwamagniM	uw_i1{Sawq_lat;iN;:axAxiHuw_yaw;puM;2;eka}	uw_i1{Sawq_lat;iN;:axAxiHuw_yaw;puM;2;eka}	viSeRaNam,9	ugawA huA	-	-	-	-	-
9	agnim	-	-	agni{puM;2;eka}	agni{puM;2;eka}	karma,13	agni_ko	-	-	-	-	-
10	vivignAH	8	vivignAH	puM 1 bahu	puM 1 bahu	viSeRaNam,11	samIpa	-	-	-	-	-
11	gajAH	-	-	gaja{puM;1;bahu}/gaja{puM;8;bahu}/ga-ja{puM;1;bahu}/ga-ja{puM;8;bahu}	ga-ja{puM;1;bahu}	karwA,13	hAWIone	-	-	-	-	-
12	karaSIkareNa	9	karaSIkareNa	karaSIkara puM 3 eka	karaSIkara puM 3 eka	karaNam,13	 sUMdZa xvArA PeMkA huA pAnI	-	-	-	-	-
13	SamayAMbaBUvuH	7	SamayAMbaBUvurgajA	Sam1{Nijanwa;karwari;lit;pra;bahu;parasmEpaxI;Samuz;:xivAxiH}/Sam1{Nijanwa;karwari;lit;pra;bahu;AwmanepaxI;Samuz;:xivAxiH}	Sam1{Nijanwa;karwari;lit;pra;bahu;AwmanepaxI;Samuz;:xivAxiH}	-	SAMwa kara xiyA	-	-	-	-	-
