@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saFcAriNI	-	saFcAriNI	saFcArin{napuM;2;xvi}/saFcArin{napuM;1;xvi}/saFcArin{swrI;1;eka}	saFcArin{swrI;1;eka}	viSeRaNam,2	saFcArin_ne	-	-	-	-	-
2	xIpa-SiKAH	-	xIpaSiKA	xIpa-SiKA{swrI;2;bahu}/SiKA{swrI;1;bahu}	xIpa-SiKA{swrI;1;bahu}	upamAnam,3	xIpaka-cotiyAz	-	-	-	-	-
3	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,10	jEse	-	-	-	-	-
4	rAwrO	-	rAwrO	rAwri{swrI;7;eka}	rAwri{swrI;7;eka}	kAlAXikaraNam,1	rAwa_meM	-	-	-	-	-
5	yam	-	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	vIpsA,6	jo	-	-	-	-	-
6	yam	-	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	karma,7	jo	-	-	-	-	-
7	vyawIyAya	-	vyawIyAya	vi_awi_i1{karwari;lit;pra;eka;parasmEpaxI;iN;:axAxiH}/vi_awi_i1{karwari;lit;u;eka;parasmEpaxI;iN;:axAxiH}	vi_awi_i1{karwari;lit;pra;eka;parasmEpaxI;iN;:axAxiH}	-	vi_awi_i1_pp_skyA	-	-	-	-	-
8	pawim-varA	-	pawiMvarA	pawiMvarA{swrI;1;eka}	pawiMvarA{swrI;1;eka}	viSeRaNam,10	pawi	-	-	-	-	-
10	sA	-	sA	waw{swrI;1;eka}	waw{swrI;1;eka}	karwA,7	-	-	-	-	-	-
11	narenxra_mArgA-attaH	-	atta	atta{puM;1;eka}	atta{puM;1;eka}	upamAnam,12	atta	-	-	-	-	-
12	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,17	jEse	-	-	-	-	-
13	prapexe	-	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,17;sakarmaka	SaraNa_gayA	-	-	-	-	-
14	vivarNa-BAvam	-	BAvaM 	BAva{puM;2;eka}	BAva{puM;2;eka}	karma,13	BAva_ko	-	-	-	-	-
15	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	vIpsA,16	usa	-	-	-	-	-
16	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,17	usane	-	-	-	-	-
17	BUmi-pAlaH	-	BUmipAla	BUmi-pAla{puM;1;eka}	BUmi-pAla{puM;1;eka}	karwA,13	BUmi-pAla	-	-	-	-	-
