@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasyAm	-	wasyAM	wax{sarvanAma;swrI;7;eka}	wax{sarvanAma;swrI;7;eka}	karwA,4	usameM	-	-	-	-	-
2	raGoH	-	raGoH	raGu{puM;6;eka}/raGu{puM;5;eka}	raGu{puM;6;eka}	RaRTIsambanXaH,3	raGu_kI	-	-	-	-	-
3	sUnuH	-	sUnuH	sUnu{puM;1;eka}/sUnu{swrI;1;eka}	sUnu{swrI;1;eka}	karwA,12	sUnu	-	-	-	-	-
4	upasWiwAyAM	-	upasWiwAyAM	upa_RWA1{kwa;RWA;:BvAxiHupa_sWiwa;swrI;2;eka}	upa_RWA1{kwa;RWA;:BvAxiHupa_sWiwa;swrI;2;eka}	varwamAnasamAnakAlaH,12	upa_RWA1yA_huI	-	-	-	-	-
6	vqNIwa	-	vqNIwa	-	-	vAkyakarma,10	-	-	-	-	-	-
7	mAm	-	mAM	asmax{sarvanAma;2;eka}	asmax{sarvanAma;2;eka}	karma,6	muJe	-	-	-	-	-
8	na 	-	na	na{avya}	na{avya}	prawiReXaH,6	newI	-	-	-	-	-
9	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,6	-	-	-	-	-	-
10	(vicinwya)	-	(vicinwya)	vi_ciw1{lyap;avyaya}	vi_ciw1{lyap;avyaya}	pUrvakAlaH,11	-	-	-	-	-	-
11	sama-AkulaH	-	samAkula	sama-Akula{puM;1;eka}	sama-Akula{puM;1;eka}	karwqsamAnAXikaraNam,12	varRa-	-	-	-	-	-
12	aBUw	-	aBUw	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	X_BU1_pp_skyA	-	-	-	-	-
13	vAma-iwaraH	-	vAmewaraH	vAma-iwaraH{puM;1;eka}	vAma-iwaraH{puM;1;eka}	viSeRaNam,16	waraH	-	-	-	-	-
14	saMSayam	-	saMSayam	saMSaya{puM;2;eka}	saMSaya{puM;2;eka}	karma,18	SaMkA_ko	-	-	-	-	-
15	asya	-	asya	ixam{sarvanAma;napuM;6;eka}/ixam{sarvanAma;puM;6;eka}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,13	isakI	-	-	-	-	-
16	bAhuH	-	bAhuH	bAhu{puM;1;eka}	bAhu{puM;1;eka}	karwA,18	BujA_ne	-	-	-	-	-
17	keyUra-banXaH-ucCvasiwEH	-	ucCvasiwE	uw_Svas1{kwa;Svasaz;:axAxiHuw_Svasiwa;napuM;3;bahu}/uw_Svas1{kwa;Svasaz;:axAxiHuw_Svasiwa;puM;3;bahu}	uw_Svas1{kwa;Svasaz;:axAxiHuw_Svasiwa;puM;3;bahu}	hewuH,18	vivasiwa_huA_huA	-	-	-	-	-
18	nunoxa	-	nunoxa	Nux1{karwari;lit;pra;eka;parasmEpaxI;Nuxaz;:wuxAxiH}/Nux1{karwari;lit;u;eka;parasmEpaxI;Nuxaz;:wuxAxiH}	Nux1{karwari;lit;pra;eka;parasmEpaxI;Nuxaz;:wuxAxiH}	aBihiwa_karwA,16;sakarmaka	X_Nux1_pp_skyA	-	-	-	-	-
