@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	usane	-	-	-	-	-
2	prANa-anwa-hewum	-	prANa-anwa-hewum	prANa-anwa-hewu{puM;2;eka}/hi1{avya;wumun;hi;:svAxiH}	prANa-anwa-hewu{puM;2;eka}	viSeRaNam,6	prANa-anwa-hewu	-	-	-	-	-
3	api	-	api	api{avya}	api{avya}	sambanXaH,2	BI	-	-	-	-	-
4	BiRajAm	-	BiRajAm	BiRaj{puM;6;bahu}	BiRaj{puM;6;bahu}	RaRTIsambanXaH,5	cikiwsakoM_ke	-	-	-	-	-
5	asAXyaM	-	asAXyaM	asAXya{puM;2;eka}/asAXya{napuM;1;eka}/asAXya{napuM;2;eka}	asAXya{puM;2;eka}	viSeRaNam,6	asAXya_ko	-	-	-	-	-
6	waM	-	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,10	usako	-	-	-	-	-
7	priyA-anugamane	-	priyA-anugamane	priyA-anugamana{napuM;1;xvi(priyA-gam1;lyut;gamLz;:BvAxiH)}/priyA-anugamana{napuM;2;xvi(gam1;lyut;gamLz;:BvAxiH)}/priyA-anugamana{napuM;7;eka(gam1;lyut;gamLz;:BvAxiH)}	priyA-anugamana{napuM;7;eka(priyA-gam1;lyut;gamLz;:BvAxiH)}	aXikaraNam,10	priyA-anusaraNa_karane~meM	-	-	-	-	-
8	wvarayA	-	wvarayA	wvarA{swrI;3;eka}	wvarA{swrI;3;eka}	kriyAviSeRaNam,10	jalxI_se	-	-	-	-	-
9	lABaM	-	lABaM	lABa{puM;2;eka}	lABa{puM;2;eka}	karmasamAnAXikaraNam,10	lABa	-	-	-	-	-
10	mene	-	mene	menA{swrI;1;xvi}/menA{swrI;2;xvi}/man1{karwari;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}/man1{karwari;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}/man1{karmaNi;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}/man1{karmaNi;lit;u;eka;AwmanepaxI;manaz;:xivAxiH}/menA{swrI;8;eka}/menA{swrI;8;xvi}	man1{karwari;lit;pra;eka;AwmanepaxI;manaz;:xivAxiH}	aBihiwa_karwA,1;sakarmaka	jAnA	-	-	-	-	-
