@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	janiwa-inxra-Safkam	6	janiwenxraSafkaM	janiwa-inxra-Safka{puM;2;eka}/Safka{napuM;1;eka}/Safka{napuM;2;eka}	janiwa-inxra-Safka{puM;2;eka}	viSeRaNam,2	jise_janma_xiyA_gayA_hE-inxra-Safka_ko	-	-	-	-	-
2	amum	1	amum	axas{sarvanAma;puM;2;eka}	axas{sarvanAma;puM;2;eka}	karma,6	axas_ko	-	-	-	-	-
3	sahAsa-prahiwa-IkRaNAni	2	sahAsaprahiwekRaNAni	sahAsa-hi1{kwa;hi;:svAxiH-IkRaNa;napuM;1;bahu}/IkRaNa{napuM;2;bahu}	sahAsa-pra_hi1{kwa;hi;:svAxiH-IkRaNa;napuM;1;bahu}	viSeRaNam,5	-	-	-	-	-	-
4	vyAja-arXa-saNxarSiwa-meKalAni	3	vyAjArXasaMxarSiwameKalAni	vyAja-arXa-saNxarSiwa-meKala{napuM;8;bahu}/meKala{napuM;1;bahu}/meKala{napuM;2;bahu}	vyAja-arXa-saNxarSiwa-meKala{napuM;1;bahu}	viSeRaNam,5	XoKA-AXA-saNxarSiwa-meKala	-	-	-	-	-
5	surAfganA-viBrama-ceRtiwAni	7	surAfganAviBramaceRtiwAni	surAfganA-Bram1{GaF;Bramuz;:BvAxiH}/surAfganA-ceRtiwa{napuM;1;bahu(Bram2;GaF;Bramuz;:xivAxiH-ceRt1;kwa;ceRtaz;:BvAxiH)}/surAfganA-ceRtiwa{napuM;2;bahu(ceRt1;kwa;ceRtaz;:BvAxiH)}	surAfganA-vi_Bram1-ceRtiwa{napuM;1;bahu(Bram2;GaF;Bramuz;:xivAxiH-ceRt1;kwa;ceRtaz;:BvAxiH)}	karwA,6	-	-	-	-	-	-
6	vikarwuM	5	vikarwuM	kq2{avya;wumun;kqF;:svAxiH}/kq3{avya;wumun;dukqF;:wanAxiH}	vi_kq3{avya;wumun;dukqF;:wanAxiH}	prayojanam,9	-	-	-	-	-	-
7	alam	-	-	alam{avya}	alam{avya}	kriyAviSeRaNam,9	basa	-	-	-	-	-
8	na	4	nAlaM	na{avya}	na{avya}	prawiReXaH,9	nahIM	-	-	-	-	-
9	baBUvuH	-	-	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,5	hue	-	-	-	-	-
