@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	prayojakakarwA,5	vaha 	@Atithi @who @had @warded @off @his @enemies	-	-	saH- nqpaH awiWiH	@When @the @whole @sentence @was @given 
2	nERaXasya	-	nERaXasya	nERaXa{puM;6;eka}	nERaXa{puM;6;eka}	RaRTIsambanXaH,3	niRaXa xeSa kA rAjA 	@begot @on @the @daughter @of @the 	-	-	-	@sah' @shows @nitya @sambandh @with '@yam' @and 
3	arWapaweH	-	arWapaweH	arWapawi{puM;6;eka}	arWapawi{puM;6;eka}	RaRTIsambanXaH,4	Xana kA svAmI 	@Naishada @king, @a @son @who @was @in @no 	-	-	-	@results @in @incorrect @anlaysis.
4	suwAyAm	-	suwAyAM	suwA{swrI;7;eka}	suwA{swrI;7;eka}	aXikaraNam,5	puwrI 	@way @inferior @in @strength  @of @Mt @Nishadha	-	-	-	@There @are @two @verbs  uwpAxayAmAsa
5	uw-pAxayAmAsa	-	uwpAxayAmAsa	pax1{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;paxaz;:xivAxiH}	pax1{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;paxaz;:xivAxiH}	aBihiwa_karwA,1	BejA 	@and  @whom @people @called @Nishadha	-	-	Princess oq fEshaxa	@and AhuH @and @hence @shloka @was @split @into @two 
6	niRixXa-SawruH	-	niRixXaSawruH	niRixXa-Sawru{puM;1;eka}	niRixXa-Sawru{puM;1;eka}	viSeRaNam,1	xuSmana ,vErI 	-	-	-	-	@Tried @adding '@Tam' @as @an @adhyahar @to @get 
7	anUna-sAram	-	anUnasAraM	anUna-sAra{puM;2;eka}	anUna{puM;2;eka}	viSeRaNam,10	anUna-AvaSyaka 	-	-	-	-	@one @graph @but @didnt @work @out
8	niRaXAw	-	niRaXAw	niRaXa{puM;5;eka}	niRaXa{puM;5;eka}	viSeRaNam,9	pahAdZa kA nAma 	-	-	-	-	@The @graph @displays @two @diagrams 
9	nagenxrAw	-	nagenxrAw	nagenxra{puM;5;eka}	nagenxra{puM;5;eka}	apAxAnam,5	himAlaya parvawa 	-	-	-	-	@disconnected 
10	puwram	-	puwraM	puwra{puM;2;eka}	puwra{puM;2;eka}	prayojyakarwA,5	betA ,priya vawsa 	-	-	-	-	-
11	yam	-	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	viSeRaNam,13	saMbaMXaboXaka sarvanAma 	-	-	-	yam- niRaXaH	@Raghuvamasa @by @H.@D.@Velanakr, @M.@R. @Kale 
12	AhuH	-	AhuH	ah2{karwari;lit;pra;bahu;parasmEpaxI;ahaz;:svAxiH}	vac1{karwari;lit;pra;bahu;parasmEpaxI}	aBihiwa_karwA,10	kahanA ,bolanA 	-	-	-	-	 @and @Mallinatha @commentaries @were @referred.
13	niRaXa-AKyam	-	niRaXAKyaM	AKya{puM;2;eka}	AKya{puM;2;eka}	karma,12	-	-	-	-	-	-
14	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,13	hI ,kevala ,mAwra 	-	-	-	-	-
