@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yawi-pArWiva-lifga-XAriNO	-	yawi-pArWiva-lifga-XAriNO	yawi-pArWiva-lifga-XArin{puM;1;xvi}/XArin{puM;2;xvi}/XArin{puM;8;xvi}/XAriNa{puM;8;xvi}/XAriNa{puM;1;xvi}/XAriNa{puM;2;xvi}	yawi-pArWiva-lifga-XAriNa{puM;1;xvi}	viSeRaNam,2	saMnyAsI-pArWiva-niSAna-XAriNa	-	-	-	-	-
2	raGu-rAGavO	-	raGu-rAGavO	raGu-rAGava{puM;1;xvi}/rAGava{puM;2;xvi}/rAGava{puM;8;xvi}	raGu-rAGava{puM;1;xvi}	karwA,6	raGu-raGuvaMSI	-	-	-	-	-
3	apavarga-mahoxaya-arWayoH	-	apavarga-mahoxaya-arWayoH	apavarga-mahoxaya-arWa{napuM;6;xvi}/arWa{napuM;7;xvi}/arWa{puM;6;xvi}/arWa{puM;7;xvi}/arWA{swrI;6;xvi}/arWA{swrI;7;xvi}	apavarga-mahoxaya-arWA{swrI;6;xvi}	RaRTIsambanXaH,4	apavarga-mahoxaya-arWAoM_ke	-	-	-	-	-
4	XarmayoH	-	XarmayoH	Xarma{puM;6;xvi}/Xarma{puM;7;xvi}	Xarma{puM;6;xvi}	RaRTIsambanXaH,5	XarmoM_kI	-	-	-	-	-
5	BuvaM	-	BuvaM	BU{swrI;2;eka}	BU{swrI;2;eka}	karma,6	BU_ko	-	-	-	-	-
6	gawO	-	gawO	gawi{swrI;7;eka}/gawa{puM;1;xvi(gam1;kwa;gamLz;:BvAxiH)}/gawa{puM;2;xvi(gam1;kwa;gamLz;:BvAxiH)}	gawa{puM;1;xvi(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,7	gaye_hue	-	-	-	-	-
7	aMSO	-	aMSO	aMSa{puM;1;xvi}/aMSa{puM;2;xvi}/aMSa{puM;8;xvi}	aMSa{puM;1;xvi}	upamAnam,8	aMSa	-	-	-	-	-
8	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
9	janEH	-	janEH	jana{puM;3;bahu}	jana{puM;3;bahu}	karwA,10	janoM_ke_xvArA	-	-	-	-	-
10	xaxqSAwe	-	xaxqSAwe	xqS1{karmaNi;lit;pra;xvi;AwmanepaxI;xqSizr;:BvAxiH}	xqS1{karmaNi;lit;pra;xvi;AwmanepaxI;xqSizr;:BvAxiH}	-	-	-	-	-	-	-
