@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kumuxvawI	5	kumuxvawI	kumuxvawI{swrI;1;eka}	kumuxvawI{swrI;1;eka}	karwA,11	saPexa_PUloM_kI_kumuxinI	-	-	-	-	-
2	kAkuwsWAw	3	kAkuwsWAwpuwraM	kAkuwsWa{puM;5;eka}	kAkuwsWa{puM;5;eka}	apAxAnam,11	kakuwsWavaMSI_se	-	-	-	-	-
3	awiWim	1	awiWiM	-	awiWi {puM;2; eka}	viSeRaNam,5	-	-	-	-	-	-
4	nAma	2	nAma	-	nAma {avya}	sambanXaH,3	-	-	-	-	-	-
5	puwram	-	-	puwra{puM;2;eka}	puwra{puM;2;eka}	karma,11	puwra_ko	-	-	-	-	-
6	cewanA	7	cewanA	-	cewanA {swrI;1; eka}	karwA,12	-	-	-	-	-	-
7	paScimAw	6	paScimAxyAminIyAmAwprasAxamiva	paScima{puM;5;eka}	paScima{puM;5;eka}	viSeRaNam,8	paScima	-	-	-	-	-
8	yAminI-yAmAw	-	-	yAminI-yAma{puM;5;eka}/yAma{napuM;5;eka}	yAminI-yAma{puM;5;eka}	apAxAnam,6	yAminI-niroXa_se	-	-	-	-	-
9	prasAxam	-	-	prasAxa{puM;2;eka}/Rax1{avya;Namul;RaxLz;:BvAxiH}	prasAxa{puM;2;eka}	karma,12	prasAxa_ko	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
11	prApa	4	prApa	pra_Ap1{karwari;lit;ma;bahu;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;u;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}	aBihiwa_karwA,1;sakarmaka	prApwa_huI	-	-	-	-	-
12	(prApa)	-	(prApa)	pra_Ap1{karwari;lit;ma;bahu;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;u;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}	upamAnam,10	prApwa_huI	-	-	-	-	-
