@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	hima-aMSoH	5	hima-aMSoH	hima-aMSu{puM;6;eka}/aMSu{puM;5;eka}	hima-aMSu{puM;6;eka}	RaRTIsambanXaH,2	varPa-aMSu_kI	-	-	-	-	-
2	kAnwiH	4	kAnwiH	kAnwi{swrI;1;eka}	kAnwi{swrI;1;eka}	upamAnam,3	camaka	-	-	-	-	-
3	iva	6	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
4	nayana-aBirAmA	3	nayana-aBirAmA	nayana-aBirAma{swrI;1;eka}	nayana-aBirAma{swrI;1;eka}	viSeRaNam,6	AzKa-aBirAma	-	-	-	-	-
5	yasya	1	yasya	yax{sarvanAma;napuM;6;eka}/yax{sarvanAma;puM;6;eka}	yax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,6	jisakI	-	-	-	Neqers wo Sushena	-
6	kAnwiH	4	kAnwiH	kAnwi{swrI;1;eka}	kAnwi{swrI;1;eka}	karwA,8	camaka	-	-	-	-	-
7	Awma-gehe	2	Awma-gehe	Awman-geha{napuM;2;xvi}/geha{napuM;1;xvi}/geha{napuM;7;eka}	Awman-geha{napuM;7;eka}	aXikaraNam,8	AwmA-Gara_meM	-	-	-	-	-
8	sanniviRtA	7	sanniviRtA	sam_ni_viS1{kwa;viSaz;:wuxAxiHsam_ni_viRta;swrI;1;eka}	sam_ni_viS1{kwa;viSaz;:wuxAxiHsam_ni_viRta;swrI;1;eka}	-	NWyA	-	-	-	-	-
9	harmyAgrasaMrUDawqNAfkureRu	harmyAgrasaMrUDawqNAfkureRu	-	-	-	aXikaraNam,13	-	-	-	-	fow analysex even aqwer spliwwing	-
10	aviRahyam	aviRahyam	aSakyam	aviRahya{napuM;2;eka}	aviRahya{napuM;2;eka}	viSeRaNam,11	aSakya	-	-	-	aviRahyaM now analysex	-
11	wejaH	wejaH	wejaH	wejaH{napuM;2;eka}/wejaH{napuM;1;eka}/weja{puM;1;eka}	wejaH{napuM;2;eka}	karma,13	wejaH_ko	-	-	-	-	-
12	ripu-manxireRu	ripu-manxireRu	ripu-manxireRu	ripu-manxira{puM;7;bahu}	ripu-manxira{puM;7;bahu}	viSeRaNam,9	Sawru-manxiroM_meM	-	-	-	-	-
13	sanniviRtam	--	sanniviRtam	as#1-ni_viS1{kwa;viSaz;:wuxAxiHni_viRta;napuM;2;eka}/ni_viS1{kwa;viSaz;:wuxAxiHni_viRta;napuM;1;eka}/ni_viS1{kwa;viSaz;:wuxAxiHni_viRta;puM;2;eka}	as#1-ni_viS1{kwa;viSaz;:wuxAxiHni_viRta;napuM;1;eka}	-	asni_1-yA_huA	-	-	-	Xoesnw clearly analyse tiW upasarga sam	-
