@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasmin	1	wasminrAmaSarowkqwwe	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;puM;7;eka}	viSeRaNam,5	usa	-	-	-	-	-
2	rAma-SaraH-uwkqwwe	-	-	SaraH-uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;swrI;2;xvi}/uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;swrI;1;xvi}/uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;napuM;2;xvi}/uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;napuM;1;xvi}/uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;napuM;7;eka}/uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;puM;7;eka}	SaraH-uw_kqw1{kwa;kqwIz;:wuxAxiHuw_kqwwa;napuM;1;xvi}	viSeRaNam,5	SaraH-NWyA	-	-	-	-	-
3	mahawi	3	mahawi	mahaw{puM;7;eka}/mahaw{napuM;7;eka}	mahaw{puM;7;eka}	viSeRaNam,5	mahAn_meM	-	-	-	-	-
4	rakRasAm	4	rakRasAm	rakRas{puM;6;bahu}/rakRas{napuM;6;bahu}/rakRas{swrI;6;bahu}	rakRas{swrI;6;bahu}	RaRTIsambanXaH,5	rakRasoM_ke	-	-	-	-	-
5	bale	2	bale	bala{napuM;2;xvi}/bala{napuM;1;xvi}/bala{napuM;7;eka}/bala{puM;7;eka}/bala{swrI;2;xvi}/bala{swrI;1;xvi}	bala{puM;7;eka}	aXikaraNam,11	bala_meM	-	-	-	-	-
6	uwWiwam	5	uwWiwam	uw_RWA1{kwa;RWA;:BvAxiHuw_sWiwa;napuM;2;eka}/uw_RWA1{kwa;RWA;:BvAxiHuw_sWiwa;napuM;1;eka}/uw_RWA1{kwa;RWA;:BvAxiHuw_sWiwa;puM;2;eka}	uw_RWA1{kwa;RWA;:BvAxiHuw_sWiwa;napuM;1;eka}	viSeRaNam,8	uTA_huA	-	-	-	-	-
7	kabanXeByaH	7	kabanXeByo	kabanXa{puM;5;bahu}/kabanXa{puM;4;bahu}/kabanXa{napuM;5;bahu}/kabanXa{napuM;4;bahu}	kabanXa{napuM;5;bahu}	sambanXaH,12	kabanXoM_kA	-	-	-	-	-
8	anyaw	6	xaxqSeZnnyacca	anya{sarvanAma;napuM;2;eka}/anya{sarvanAma;napuM;1;eka}	anya{sarvanAma;napuM;1;eka}	karma,12	anya	-	-	-	-	-
9	ca	-	-	ca{avya}	ca{avya}	sambanXaH,8	BI	-	-	-	-	-
10	kiFcana	9	kiFcana	kiFcana{napuM;2;eka}/kiFcana{napuM;1;eka}	kiFcana{napuM;1;eka}	viSeRaNam,8	kuCa	-	-	-	-	-
11	na	8	na	na{avya}	na{avya}	prawiReXaH,12	nahIM	-	-	-	-	-
12	xaxqSe	-	-	xqS1{karwari;lit;ma;bahu;parasmEpaxI;xqSizr;:xivAxiH}	xqS1{karmaNi;lit;pra;eka;AwmanepaxI{XAwuH;xqSizr};BvAxiH}	aBihiwa_karma,8;sakarmakaH	X_xqS1_pp_skyA	-	-	-	-	-
