@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kAciw	2	kAcixxravarAgameva	kiFciw{sarvanAma;swrI;1;eka}	kiFciw{sarvanAma;swrI;1;eka}	viSeRaNam,7	kisI	-	-	-	-	-
2	prasAXika-Alambiwam	1	prasAXikAlambiwamagrapAxamAkRipya	prasAXika-Alambiwa{puM;2;eka(prasAXika-lab1;kwa;labiz;:BvAxiH)}/prasAXika-Alambiwa{napuM;1;eka(lab1;kwa;labiz;:BvAxiH)}/prasAXika-Alambiwa{napuM;2;eka(lab1;kwa;labiz;:BvAxiH)}	prasAXika-Alambiwa{puM;2;eka(prasAXika-lab1;kwa;labiz;:BvAxiH)}	viSeRaNam,5	prasAXika-NWyA_hue	-	-	-	-	-
3	xrava-rAgam	-	-	xrava-rAga{puM;2;eka}/rAga{napuM;1;eka}/rAga{napuM;2;eka}	xrava-rAga{puM;2;eka}	viSeRaNam,5	xrava-rAga	-	-	-	-	-
4	eva	-	-	eva{avya}	eva{avya}	sambanXaH,3	hI	-	-	-	-	-
5	agra-pAxam	-	-	agra-pAxa{puM;2;eka}/pAxa{napuM;1;eka}/pAxa{napuM;2;eka}	agra-pAxa{puM;2;eka}	karma,6	Age-pEra	-	-	-	-	-
6	AkRipya	-	-	kRip1{avya;lyap;kRipaz;:xivAxiH}/kRip2{avya;lyap;kRipaz;:wuxAxiH}	Af_kRip2{avya;lyap;kRipaz;:wuxAxiH}	pUrvakAlaH,11	upahAsa_karake	-	-	-	-	-
7	uwsqRta-lIlA-gawiH	3	uwsqRtalIlAgawirAgavAkRAxalakwakAfkAM	sqj1{kwa;sqjaz;:xivAxiH}/sqj2{kwa;sqjaz;:wuxAxiH-lIlA-gawi;swrI;1;eka}/gawi{puM;1;eka}	uw_sqj1{swrI;1;eka;kwa;sqjaz;:xivAxiH}	karwA,11	-	-	-	-	-	-
8	A-gavAkRAw	-	-	A-gavAkRa{puM;5;eka}/gavAkRa{napuM;5;eka}	A-gavAkRa{napuM;5;eka}	hewuH,11	A-gavAkRa_se	-	-	-	-	-
9	alakwaka-afkAM	-	-	alakwaka-afkA{swrI;2;eka}	alakwaka-afkA{swrI;2;eka}	viSeRaNam,10	alakwaka-afkA_ko	-	-	-	-	-
10	paxavIm	4	paxavIm	paxavI{puM;2;eka}	paxavI{puM;2;eka}	karma,11	paxavI_ko	-	-	-	-	-
11	wawAna	5	wawAna	wan1{karwari;lit;pra;eka;parasmEpaxI;wanuz;:wanAxiH}/wan1{karwari;lit;u;eka;parasmEpaxI;wanuz;:wanAxiH}	wan1{karwari;lit;pra;eka;parasmEpaxI;wanuz;:wanAxiH}	aBihiwa_karwA,7;sakarmaka	PElAyA	-	-	-	-	-
