@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sOmiwreH	1	sOmiwrerniSiwErbANEranwarA	sOmiwri{puM;5;eka}/sOmiwri{puM;6;eka}	sOmiwri{puM;6;eka}	RaRTIsambanXaH,3	lakRmaNa_ke	-	-	-	-	SawruGnasya
2	niSiwEH	-	-	niSiwa{puM;3;bahu}/niSiwa{napuM;3;bahu}/niSiwa{puM;3;bahu{kqxanwa}({kqw_XAwu;So1};kwa{XAwuH;So};xivAxiH)}/niSiwa{napuM;3;bahu{kqxanwa}({kqw_XAwu;So1};kwa{XAwuH;So};xivAxiH)}	"

niSiwa{puM;3;bahu}"	viSeRaNam,3	weja	-	-	-	-	-
3	bANEH	-	-	bANa{puM;3;bahu}/bANa{napuM;3;bahu}	bANa{puM;3;bahu}	karaNam,5	bANoM_se	-	-	-	-	-
4	anwarA	-	-	anwarA{avya}/anwarA{swrI;1;eka}/anwarA{sarvanAma;swrI;1;eka}	anwarA{avya}	aXikaraNam,5	bIca_meM	-	-	-	-	-
5	SakalIkqwaH	2	SakalIkqwaH	SakalIkqwa{puM;1;eka{kqxanwa}}	SakalIkqwa{puM;1;eka{kqxanwa}}	viSeRaNam,9	tukadA kiyA huA	-	-	-	-	-
6	gAwram	3	gAwram	gAwra{napuM;1;eka}/gAwra{napuM;2;eka}	gAwra{napuM;2;eka}	karma,7	SarIra_ko	-	-	-	-	-
7	prApa	5	prApa	pra_Ap1{karwari;lit;ma;bahu;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;u;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}	aBihiwa_karwA,9;sakarmaka	prApwa	-	-	-	-	-
8	na	6	na	na{avya}	na{avya}	prawiReXaH,7	nahIM huA	-	-	-	-	-
9	SAKI	7	SAKI	SAKin{puM;1;eka}	SAKin{puM;1;eka}	karwA,7	vqkRa	-	-	-	-	@Tree
10	nEqwa-IriwaH	8	nErqweriwaH	nErqwa-Iriwa{puM;1;eka(nErqwa-Ir2;kwa;Iraz;:curAxiH)}/nErqwa-Iriwa{puM;1;eka(Ir1;kwa;Iraz;:axAxiH)}	nErqwa-Iriwa{puM;1;eka(nErqwa-Ir2;kwa;Iraz;:curAxiH)}	viSeRaNam,9	rAkRasa ke xvArA PeMkA_huA	-	-	-	-	-
11	(kinwu)	-	(kinwu)	-	kinwu{avya}	prawiyogI,7	SarIra ko	-	-	-	-	-
12	puRpa-rajaH	4	puRparajaH	puRparajas{napuM;1;eka}/puRparajas{napuM;2;eka}	puRparajas{napuM;1;eka}	karwA,13	puRparajas	-	-	-	-	-
13	(prApa)	-	(prApa)	pra_Ap1{karwari;lit;ma;bahu;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;u;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}	anuyogI,11	prApwa_huA	-	-	-	-	-
