@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	asO	-	asO	axas{sarvanAma;puM;1;eka}/axas{sarvanAma;swrI;1;eka}/asi{puM;7;eka}/asi{swrI;7;eka}/asu{puM;7;eka}	axas{sarvanAma;puM;1;eka}	viSeRaNam,2	axas	-	-	-	-	-
2	kumAraH	-	kumAraH	kumAra{puM;1;eka}	kumAra{puM;1;eka}	karwA,12	kumAra	-	-	-	-	-
3	vExarBa-nirxiRtaM	-	vExarBanirxiRtaM	vExarBa-nirxiRta{puM;2;eka(vExarBa-xiS1;kwa;xiSaz;:wuxAxiH)}/vExarBa-nirxiRta{napuM;1;eka(xiS1;kwa;xiSaz;:wuxAxiH)}/vExarBa-nirxiRta{napuM;2;eka(xiS1;kwa;xiSaz;:wuxAxiH)}/nirxiRta{puM;2;eka}/nirxiRta{napuM;1;eka}/nirxiRta{napuM;2;eka}	vExarBa-nirxiRta{puM;2;eka(vExarBa-xiS1;kwa;xiSaz;:wuxAxiH)}	viSeRaNam,4	-	-	-	-	-	-
4	maFcaM	-	maFcaM	maFca{puM;2;eka}	maFca{puM;2;eka}	karma,12	maFca_ko	-	-	-	-	-
5	kLpwena	-	kLpwena	kLpwa{puM;3;eka}/kLpwa{napuM;3;eka}	kLpwa{napuM;3;eka}	viSeRaNam,6	kLpwa_se	-	-	-	-	-
6	sopAna-paWena	-	sopAnapaWena	sopAna-paWa{puM;3;eka}/paWa{napuM;3;eka}	sopAna-paWa{napuM;3;eka}	karaNam,12	pOd@ZI-paWa_se	-	-	-	-	-
7	mqga-rAja-SAvaH	-	mqgarAjaSAvaH	mqga-rAja-SAva{puM;1;eka}	mqga-rAja-SAva{puM;1;eka}	karwA,13	hirana-rAjA-SavasambanXI	-	-	-	-	-
8	SilA-viBafgEH	-	SilAviBafgEH	SilA-viBafga{puM;3;bahu(SilA-Banj1;GaF;Banjoz;:ruXAxiH)}	SilA-viBafga{puM;3;bahu(SilA-Banj1;GaF;Banjoz;:ruXAxiH)}	karaNam,13	pawWara-	-	-	-	-	-
9	wufgaM	-	wufgaM	wufga{puM;2;eka}/wufga{napuM;1;eka}/wufga{napuM;2;eka}	wufga{napuM;2;eka}	viSeRaNam,10	wufga_ko	-	-	-	-	-
10	naga-uwsafgam	-	nagowsafgam	naga-uwsafga{puM;2;eka}/uwsafga{napuM;1;eka}/uwsafga{napuM;2;eka}	naga-uwsafga{napuM;2;eka}	karma,13	naga-goxa_ko	-	-	-	-	-
11	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
12	Aruroha	-	Aruroha	Af_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}/Af_ruh1{karwari;lit;u;eka;parasmEpaxI;ruhaz;:BvAxiH}	Af_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}	aBihiwa_karwA,2	caDA	-	-	-	-	-
13	(Aruroha)	-	(Aruroha)	Af_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}/Af_ruh1{karwari;lit;u;eka;parasmEpaxI;ruhaz;:BvAxiH}	Af_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}	upamAnam,11	caDA	-	-	-	-	-
