@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mEWilI-hAsaH	2	mEWilIhAsaH	mEWila-hAsa{puM;1;eka}	mEWila-hAsa{puM;1;eka}	karwA,3	mEWila-hasane	-	-	-	-	-
2	kRaNa-sOmyAm	3	kRaNasOmyAM	sOmya{swrI;7;eka}	sOmya{swrI;2;eka}	viSeRaNam,4	sOmya_meM	-	-	-	-	-
3	ninAya	4	ninAya	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}/NI1{karwari;lit;u;eka;parasmEpaxI;NIF;:BvAxiH}	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	X_NI1_pp_skyA	-	-	-	-	-
4	wAm	5	wAm	wax{sarvanAma;swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	karma,3	usako	-	-	-	-	-
5	ni-vAwa-swimiwAm	6	nivAwaswimiwAM	swimiwa{swrI;2;eka(swim1;kwa;swimaz;:xivAxiH)}/swimiwa{swrI;2;eka(Rwim1;kwa;Rwimaz;:xivAxiH)}	swimiwa{swrI;2;eka(Rwim1;kwa;Rwimaz;:xivAxiH)}	viSeRaNam,7	X_Rwim1yA_huIM	-	-	-	-	-
6	uxaXeH	-	-	uxaXi{puM;6;eka}/uxaXi{puM;5;eka}	uxaXi{puM;6;eka}	RaRTIsambanXaH,5	samuxra_se	-	-	-	-	-
7	velAm	7	velAm	velA{swrI;2;eka}	velA{swrI;2;eka}	karma,11	samaya_ko	-	-	-	-	-
8	canxra-uxayaH	8	canxroxaya	uxaya{puM;1;eka}	uxaya{puM;1;eka}	karwA,11	uxaya	-	-	-	-	-
9	iva	9	ivoxaXeH	iva{avya}	iva{avya}	upamAnaxyowakaH,3	jEse	-	-	-	-	-
10	saMramBaM	1	saMramBaM	saMramBa{puM;2;eka}	saMramBa{puM;2;eka}	karma,3	-	-	-	-	-	-
11	(ninAya)	-	(-)	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}/NI1{karwari;lit;u;eka;parasmEpaxI;NIF;:BvAxiH}	NI1{karwari;lit;pra;eka;parasmEpaxI;NIF;:BvAxiH}	upamAnam,9	X_NI1_pp_skyA	-	-	-	-	-
