@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	praBuNA	3	praBuNA	praBu{puM;3;eka}	praBu{puM;3;eka}	karwA,2	praBu_se	-	-	-	-	-
2	niyukwAH	4	niyukwAswaWAgawAM	niyukwa{puM;1;bahu}/niyukwA{swrI;1;bahu}/niyukwA{swrI;2;bahu}/niyukwa{puM;8;bahu}	niyukwa{puM;1;bahu}	viSeRaNam,3	niyukwa	-	-	-	-	-
3	Silpi-safGAH	2	SilpisafGAH	Silpi-safGa{puM;1;bahu}/safGa{puM;8;bahu}/safGA{swrI;8;bahu}/safGA{swrI;1;bahu}/safGA{swrI;2;bahu}	Silpi-safGa{puM;1;bahu}	karwA,14	Silpi-safGa	-	-	-	-	-
4	samBqwa-sAXanawvAw	5	samBqwasAXanawvAw	Bq1{kwa;BqF;:BvAxiH}/Bq2{kwa;duBqF;:juhowyAxiH-sAXanawva;napuM;5;eka}/sAXanawva{puM;5;eka}	sam_Bq2{kwa;duBqF;:juhowyAxiH-sAXanawva;napuM;5;eka}	hewuH,14	-	-	-	-	-	-
5	wAM	1	wAM	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,6	usako	-	-	-	-	-
6	waWA-gawAm	-	-	waWA-gawA{swrI;2;eka(waWA-gam1;kwa;gamLz;:BvAxiH)}	waWA-gawA{swrI;2;eka(waWA-gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,7	waWA-gayI_huI	-	-	-	-	-
7	puraM	6	puraM	pur{swrI;2;eka}/pura{napuM;1;eka}/pura{napuM;2;eka}	pur{swrI;2;eka}	karma,14	nagara_ko	-	-	-	-	-
8	meGAH	-	-	meGa{puM;1;bahu}/meGa{puM;8;bahu}	meGa{puM;1;bahu}	karwA,15	meGa	-	-	-	-	-
9	apAM	-	-	ap{swrI;6;bahu}/pA1{karwari;luf;u;eka;parasmEpaxI;pA;:BvAxiH}/pA2{karwari;laf;u;eka;parasmEpaxI;pA;:axAxiH}	ap{swrI;6;bahu}	RaRTIsambanXaH,10	pAnI_kA	-	-	-	-	-
10	visargAw	8	visargAnmeGA	visarga{puM;5;eka}	visarga{puM;5;eka}	hewuH,15	visarga_se	-	-	-	-	-
11	nixAGa-glapiwAM	9	nixAGaglapiwAmivorvIm	xah1{GaF;xahaz;:BvAxiH-glapiwAm}	ni_xah1-glapiwAm{swrI;2;eka(GaF;xahaz;:BvAxiH)}	viSeRaNam,12	-	-	-	-	-	-
12	urvIm	-	-	urvI{swrI;2;eka}	urvI{swrI;2;eka}	karma,15	BUmi_ko	-	-	-	-	-
13	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,14	jEse	-	-	-	-	-
14	navI-cakruH	7	navIcakrurapAM	navI-kq1{karwari;lit;pra;bahu;parasmEpaxI;kqF;:BvAxiH}/kq2{karwari;lit;pra;bahu;parasmEpaxI;kqF;:svAxiH}/kq3{karwari;lit;pra;bahu;parasmEpaxI;dukqF;:wanAxiH}	navI-kq1{karwari;lit;pra;bahu;parasmEpaxI;kqF;:BvAxiH}	aBihiwa_karwA,3	kiye	-	-	-	-	-
15	(navI-cakruH)	-	(-)	navI-kq1{karwari;lit;pra;bahu;parasmEpaxI;kqF;:BvAxiH}/kq2{karwari;lit;pra;bahu;parasmEpaxI;kqF;:svAxiH}/kq3{karwari;lit;pra;bahu;parasmEpaxI;dukqF;:wanAxiH}	navI-kq1{karwari;lit;pra;bahu;parasmEpaxI;kqF;:BvAxiH}	upamAnam,13	kiye	-	-	-	-	-
