@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	-	aWEnamaxreswanayA	aWa{avya}	aWa{avya}	sambanXaH,5	Ora	-	-	-	-	-
2	enam	-	-	ixam;{sarvanAma;;puM;;2;;eka}	ixam;{sarvanAma;;puM;;2;;eka}	karma,5	-	-	-	-	-	-
3	axreH	-	-	axri;{puM;;5;;eka}/axri{puM;;6;;eka}	axri{puM;;6;;eka}	RaRTIsambanXaH,4	-	-	-	-	-	-
4	wanayA	-	-	wanA{swrI;3;eka}/wanayA{swrI;1;eka}	wanayA{swrI;1;eka}	karwA,5	axreH-wanayA_ne	-	-	-	-	-
5	SuSoca	-	SuSoca	Suc2{karwari;lit;pra;eka;parasmEpaxI;IzSucizr;:xivAxiH}/Suc2{karwari;lit;u;eka;parasmEpaxI;IzSucizr;:xivAxiH}/Suc1{karwari;lit;pra;eka;parasmEpaxI;Sucaz;:BvAxiH}/Suc1{karwari;lit;u;eka;parasmEpaxI;Sucaz;:BvAxiH}	Suc1{karwari;lit;pra;eka;parasmEpaxI;Sucaz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	Soka_kiyA	-	-	-	-	-
6	senAnyam	-	senAnyamAlIDamivAsurAswrEH	senAnI{puM;2;eka}	senAnI{puM;2;eka}	upamAnam,2	senA_kA_nAyaka_kA	-	-	-	-	-
7	AlIDam	-	-	AlIDa{napuM;1;eka}/AlIDa{napuM;2;eka}/Af_lih1{karwari;lot;ma;xvi;parasmEpaxI;lihaz;:axAxiH}/Af_lih1{karwari;laf;ma;xvi;parasmEpaxI;lihaz;:axAxiH}/AlIDa{puM;2;eka(lih1;kwa;lihaz;:axAxiH)}/AlIDa{napuM;1;eka(lih1;kwa;lihaz;:axAxiH)}/AlIDa{napuM;2;eka(lih1;kwa;lihaz;:axAxiH)}	AlIDa{puM;2;eka(lih1;kwa;lihaz;:axAxiH)}	viSeRaNam,6	AlIDa_ko	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
9	asura-aswrEH	-	-	asura-aswra{puM;3;bahu}/aswra{napuM;3;bahu}	asura-aswra{napuM;3;bahu}	karaNam,7	rAkRasa-aswroM_se	-	-	-	-	-
