@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	uwwiRTa	-	uwwiRTa	uw_RWA{karwari;lot;ma;eka;parasmEpaxI;RWA;BvAxiH}	uw_RWA{karwari;lot;ma;eka;parasmEpaxI;RWA;BvAxiH}	vAkyakarma,7	-	-	-	-	-	-
2	vawsa	-	vawsewyamqwAyamAnaM	vawsa{puM;8;eka}/vawsa{napuM;8;eka}	vawsa{puM;8;eka}	samboXyaH,1	-	-	-	-	-	-
3	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,1	-	-	-	-	-	-
4	amqwAyamAnaM	-	-	amqwAyamAna{puM;2;eka{kqxanwa}({amqwa;kyac};SAnac_lat;karmaNi{};BvAxiH)}/amqwAyamAna{napuM;1;eka{kqxanwa}({amqwa;kyac};SAnac_lat;karmaNi{};BvAxiH)}/amqwAyamAna{napuM;2;eka{kqxanwa}({amqwa;kyac}};SAnac_lat;karmaNi{};BvAxiH)	amqwAyamAna{puM;2;eka{kqxanwa}({amqwa;kyac};SAnac_lat;karmaNi{}BvAxiH)}	viSeRaNam,5	-	-	-	-	-	-
5	vacaH	-	vaco	vaca{puM;1;eka}/vacas{puM;8;eka}/vacas{napuM;1;eka}/vacas{napuM;2;eka}/vacas{napuM;8;eka}	vacas{napuM;1;eka}	karma,7	-	-	-	-	-	-
6	uwWiwam	-	-	uwWiwa{puM;2;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH)}/uwWiwa{napuM;1;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH)}/uwWiwa{napuM;2;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH)}	uwWiwa{napuM;1;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH)}	viSeRaNam,5	-	-	-	-	-	-
7	niSamya	-	niSamyowWiwamuwWiwaH	ni_{kqw_XAwu;Sam1};avya;lyap;Samuz;xivAxiH{kqxanwa}/ni_{kqw_XAwu;Sam2};avya;lyap;Samaz;curAxiH{kqxanwa}	ni_{kqw_XAwu;Sam1};avya;lyap;Samuz;xivAxiH{kqxanwa}	pUrvakAlaH,16	-	-	-	-	-	-
8	rAjA	-	-	rAj{puM;3;eka}/rAj{napuM;3;eka}/rAj{swrI;3;eka}/rAjan{puM;1;eka}	rAjan{puM;1;eka}	karwA,16	-	-	-	-	-	-
9	uwWiwaH	-	-	uw_RWA1{kwa;RWA;:BvAxiHuw_sWiwa;puM;1;eka}	uw_RWA1{kwa;RWA;:BvAxiHuw_sWiwa;puM;1;eka}	karwA,10	uTe_hue	-	-	-	-	-
10	san	-	-	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	viSeRaNam,8	sajjana_ne	-	-	-	-	-
11	agrawaH	-	-	agra{avya}	agra{avya}	aXikaraNam,16	agra	-	-	-	-	-
12	gAm	-	gAmagrawaH	go{puM;2;eka}/go{swrI;2;eka}	go{swrI;2;eka}	karma,16	gAya_ko	-	-	-	-	-
13	svAm	-	svAm	sva{swrI;2;eka}	sva{swrI;2;eka}	viSeRaNam,14	sva	-	-	-	-	-
14	jananIm	-	jananImiva	janana{swrI;2;eka}	janana{swrI;2;eka}	upamAnam,12	janana_ko	-	-	-	-	-
15	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,14	jEse	-	-	-	-	-
16	xaxarSa	-	xaxarSa	xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:xivAxiH}/xqS1{karwari;lit;u;eka;parasmEpaxI;xqSizr;:xivAxiH}	xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:xivAxiH}	aBihiwa_karwA,8;sakarmaka	X_xqS1_pp_skyA	-	-	-	-	-
19	prasraviNIM	-	-	-	-	viSeRaNam,12	-	-	-	-	-	-
