@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(he)	-	(-)	he{avya}	he{avya}	samboXanasUcakam,2	he	@oh	-	-	-	-
2	caNdi	4	caNdi	caNdI{swrI;8;eka}	caNdI{swrI;8;eka}	samboXyaH,12	caNdI	@Excitable @exclamation	-	-	-	-
3	kuwU-halinyA	5	 kuwUhalinyA	kuwU-halinI{swrI;3;eka}	kuwU-halinI{swrI;3;eka}	viSeRaNam,5	kuwU-haloM_kA_samUha_se	@Prompted @out @of @curiousity	-	-	-	-
4	vAwAyana-lambiwena	2	vAwAyanalambiwena 	vAwAyana-lambiwa{puM;3;eka(vAwAyana-lab1;kwa;labiz;:BvAxiH)}/vAwAyana-lambiwa{napuM;3;eka(lab1;kwa;labiz;:BvAxiH)}	vAwAyana-lambiwa{puM;3;eka(vAwAyana-lab1;kwa;labiz;:BvAxiH)}	viSeRaNam,6	KidakI-lab1yA_hue	@Hand @held @out @of @Window @of @Aircraft	wawpuruRa 	-	SeeWa MaWa	-
5	wvayA	-	-	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	karwA,7	wumhAre_xvArA	@By @you	-	-	-	-
6	kareNa	1	kareNa	kara{puM;3;eka}	kara{puM;3;eka}	karaNam,7	hAWa_se	@With @your @Hand	-	-	-	-
7	spqRtaH	3	spqRtaswvayA	spqRta{puM;1;eka(spqS1;kwa;spqSaz;:wuxAxiH)}	spqRta{puM;1;eka(spqS1;kwa;spqSaz;:wuxAxiH)}	viSeRaNam,8	sparSa_kiyA	@Touched 	-	-	-	-
8	GanaH	8	Ganaswe	Gana{puM;1;eka}	Gana{puM;1;eka}	karwA,12	xqDZa	@Of @cloud 	-	-	-	-
9	uxBinna-vixyuw-valayaH	-	-	uxBinna-vixyuw-vali{puM;8;bahu}/vali{puM;1;bahu}/valaya{puM;1;eka}	uxBinna-vixyuw-valaya{puM;1;eka}	viSeRaNam,8	uxBinna-vixyuw-kaMkaNa	@Upswinging @Electric @Circlets 	wawpuruRa 	-	-	-
10	xviwIyam	7	xviwIyamuxBinnavixyuxvalayo 	xviwIya{puM;2;eka}/xviwIya{napuM;1;eka}/xviwIya{napuM;2;eka}/xviwIya{puM;2;eka}/xviwIya{napuM;1;eka}/xviwIya{napuM;2;eka}	xviwIya{napuM;2;eka}	viSeRaNam,11	xUsare	@Another	-	-	-	-
11	ABaraNam	-	-	ABaraNa{napuM;1;eka}/ABaraNa{napuM;2;eka}	ABaraNa{napuM;2;eka}	karma,12	ABaraNa_ko	@Bracelet	-	-	-	-
12	A-muFcawi	6	AmuFcawIvABaraNaM 	A-muc2{karwari;lat;pra;eka;parasmEpaxI;mucLz;:wuxAxiH}	A-muc2{karwari;lat;pra;eka;parasmEpaxI;mucLz;:wuxAxiH}	aBihiwa_karwA,8;sakarmakaH	CodawA_hE	@Offering	-	-	SeeWa MaWa	-
13	iva	-	-	iva{avya}	iva{avya}	sambanXaH,12	jEse	@As @if 	-	-	-	-
14	we	8	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;4;eka}	RaRTIsambanXaH,11	wumhAre_liye	@You	-	-	-	-
