@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	waw	-	waw	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	viSeRaNam,2	vaha	-	-	-	-	-
2	vacaH	-	vacaH	vaca{puM;1;eka}/vacas{napuM;1;eka}/vacas{napuM;2;eka}/vacas{napuM;8;eka}	vacas{napuM;1;eka}	karwA,9	vacana	-	-	-	-	-
3	Soka-Gane	-	Soka-Gane	Soka-Gana{puM;7;eka}/Gana{napuM;8;xvi}/Gana{napuM;1;xvi}/Gana{napuM;2;xvi}/Gana{napuM;7;eka}/GanA{swrI;8;eka}/GanA{swrI;8;xvi}/GanA{swrI;1;xvi}/GanA{swrI;2;xvi}	Soka-Gana{napuM;7;eka}	viSeRaNam,5	Soka-kaTora	-	-	-	-	-
4	asya	-	asya	ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	isake	-	-	-	-	-
5	hqxi	-	hqxi	hqx{napuM;7;eka}/hqxaya{napuM;7;eka}	hqx{napuM;7;eka}	aXikaraNam,9	hqxaya_meM	-	-	-	-	-
6	a-labXa-paxaM	-	a-labXa-paxaM	a-laB1{kwa;dulaBazR;:BvAxiH-pax;puM;2;eka}/paxa{napuM;1;eka}/paxa{napuM;2;eka}/paxa{puM;2;eka}	a-laB1{kwa;dulaBazR;:BvAxiH-pax;puM;2;eka}	karma,9	a-pEra	-	-	-	-	-
7	guroH	-	guroH	guru{puM;5;eka}/guru{puM;6;eka}	guru{puM;6;eka}	sanxarBa_binxuH,8	guru_ke	-	-	-	-	-
8	samIpam	-	samIpam	samIpa{napuM;2;eka}	samIpa{napuM;2;eka}	xeSAXikaraNam,9	nikata_ko	-	-	-	-	-
9	prawiyAwam	-	prawiyAwam	prawi_yA1{karwari;lot;ma;xvi;parasmEpaxI;yA;:axAxiH}/prawiyAwa{puM;2;eka(yA1;kwa;yA;:axAxiH)}/prawiyAwa{napuM;1;eka(yA1;kwa;yA;:axAxiH)}/prawiyAwa{napuM;2;eka(yA1;kwa;yA;:axAxiH)}	prawiyAwa{napuM;1;eka(yA1;kwa;yA;:axAxiH)}	aBihiwa_karwA,2	NWyA_huA	-	-	-	-	-
10	iva	-	iva	iva{avya}	iva{avya}	sambanXaH,9	jEse	-	-	-	-	-
