@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yAm	-	yAm	yax{sarvanAma;swrI;2;eka}	yax{sarvanAma;swrI;2;eka}	karma,10	-	-	-	-	niwya_sambanXaH,12	-
2	sEkawa-uwsafga-suKa-uciwAnAM	-	sEkawowsafgasuKociwAnAM	sEkawa-uwsafga-suKa-uciwa{puM;6;bahu(sEkawa-uwsafga-suKa-uc1;kwa;ucaz;:xivAxiH)}/sEkawa-uwsafga-suKa-uciwa{napuM;6;bahu(uc1;kwa;ucaz;:xivAxiH)}/sEkawa-uwsafga-suKa-uciwA{swrI;6;bahu(uc1;kwa;ucaz;:xivAxiH)}	sEkawa-uwsafga-suKa-uciwa{puM;6;bahu(sEkawa-uwsafga-suKa-uc1;kwa;ucaz;:xivAxiH)}	viSeRaNam,11	-	-	-	-	-	-
3	prAjyEH	-	prAjyEH	prAjya{puM;3;bahu}/prAjya{napuM;3;bahu}	prAjya{napuM;3;bahu}	viSeRaNam,4	-	-	-	-	-	-
4	payoBiH	-	payoBiH	payas{napuM;3;bahu}	payas{napuM;3;bahu}	hewuH,5	-	-	-	-	-	-
5	pari-varXiwAnAM	-	parivarXiwAnAM	pari-varXiwa{puM;6;bahu(pari-varX1;kwa;varXaz;:curAxiH)}/pari-varXiwa{napuM;6;bahu(varX1;kwa;varXaz;:curAxiH)}/pari-varXiwA{swrI;6;bahu(varX1;kwa;varXaz;:curAxiH)}/pari-varXiwa{puM;6;bahu(vqX2;kwa;vqXuz;:curAxiH)}/pari-varXiwa{napuM;6;bahu(vqX2;kwa;vqXuz;:curAxiH)}/pari-varXiwA{swrI;6;bahu(vqX2;kwa;vqXuz;:curAxiH)}	pari-varXiwa{puM;6;bahu(pari-varX1;kwa;varXaz;:curAxiH)}	viSeRaNam,11	-	-	-	-	-	-
6	sAmAnya-XAwrIm	-	sAmAnyaXAwrImiva	sAmAnya-XAwrI{swrI;2;eka}/XAwq{swrI;2;eka}	sAmAnya-XAwrI{swrI;2;eka}	upamAnam,7	sAmAnya-XAwrI_ko	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,1	jEse	-	-	-	-	-
8	mAnasam	-	mAnasam	mAnasa{puM;2;eka}/mAnasa{napuM;2;eka}/mAnasa{napuM;1;eka}	mAnasa{napuM;1;eka}	karwA,10	mAnasika_ko	-	-	-	-	-
9	me	-	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,8	merA	-	-	-	-	-
10	samBAvayawi	-	saMBAvayawyuwwarakosalAnAm	sam_BU1{Nijanwa;karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}	sam_BU1{Nijanwa;karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,8	-	-	-	-	-	-
11	uwwara-kosalAnAm	-	-	uwwara-kosala{puM;6;bahu}/kosala{napuM;6;bahu}/kosalA{swrI;6;bahu}	uwwara-kosala{puM;6;bahu}	RaRTIsambanXaH,6	uwwara-kosaloM_kA	-	-	-	-	-
12	(sA)	-	(-)	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,14	vaha	-	-	-	-	-
13	(iyam)	-	(-)	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	karwqsamAnAXikaraNam,15	yaha	-	-	-	-	-
14	(sarayUH)	-	(-)	sarayU{swrI,1,eka}/sarayU{swrI,2,bahu}/sarayu{swrI,2,bahu}	sarayU{swrI;1;eka}	karwA,15	sarayuoM_ko	-	-	-	-	-
15	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,14	X_as2_pp_skwA_hE	-	-	-	-	-
