@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	peSala-maXyayA	3	peSalamaXyayApi	peSala-maXyA{swrI;3;eka}	peSala-maXyA{swrI;3;eka}	viSeRaNam,3	peSala-maXyA_se	-	-	-	-	-
2	api	-	-	api{avya}	api{avya}	sambanXaH,1	BI	-	-	-	-	-
3	wvayA	2	wvayA	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	karwA,4	wumase	-	-	-	-	-
4	Gata-ambu-saMvarXiwa-bAla-cUwA	4	GatAmbusaMvarXiwabAlacUwA	Gata-ambu-saMvarXiwa-bal1{GaF;balaz;:BvAxiH}/bal2{GaF;balaz;:curAxiH-cUwA;swrI;1;eka}	Gata-ambu-saMvarXiwa-bal{bal2;GaF;balaz;:curAxiH-cUwA;swrI;1;eka}	viSeRaNam,9	-	-	-	-	-	-
5	unmuKa-kqRNa-sArA	-	-	unmuKa-kqRNa-sArA{swrI;1;eka}	unmuKa-kqRNa-sArA{swrI;1;eka}	viSeRaNam,9	unmuKa-kqRNa-sArA	-	-	-	-	-
6	cirAw	7	cirAwpaFcavatI	cirAw{avya}/cira{napuM;5;eka}	cirAw{avya}	kriyAviSeRaNam,7	-	-	-	-	-	-
7	xqRtA	6	xqRtA	xqRtA{swrI;1;eka(xqS1;kwa;xqSizr;:BvAxiH)}	xqRtA{swrI;1;eka(xqS1;kwa;xqSizr;:BvAxiH)}	viSeRaNam,9	xqRta	-	-	-	-	-
8	eRA	1	eRA	ewax{swrI;1;eka}	ewax{swrI;1;eka}	viSeRaNam,9	yaha	-	-	-	-	-
9	paFca-vatI	-	-	paFca-vatI{swrI;1;eka}/vatin{puM;1;eka}	paFca-vatI{swrI;1;eka}	karwA,12	paFca-rassI	-	-	-	-	-
10	me	-	-	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,11	merA	-	-	-	-	-
11	manaH	8	mano me	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;2;eka}	karma,12	mana	-	-	-	-	-
12	Ananxayawi	5	AnanxayawyunmuKakqRNasArA	A_nax1{Nijanwa;karwari;lat;pra;eka;parasmEpaxI;tunaxiz;:BvAxiH}	A_nax1{Nijanwa;karwari;lat;pra;eka;parasmEpaxI;tunaxiz;:BvAxiH}	aBihiwa_karwA,9;sakarmaka	-	-	-	-	-	-
