@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vawsawaraH	2	vawsawaraH	vawsawara{puM;1;eka}	vawsawara{puM;1;eka}	upamAnam,9	baCad@ZA	-	-	-	-	-
2	spqSan	3	spqSanniva	spqSaw{puM;1;eka(spqS1;Sawq_lat;spqSaz;:wuxAxiH)}	spqSaw{puM;1;eka(spqS1;Sawq_lat;spqSaz;:wuxAxiH)}	viSeRaNam,1	CUwA_huA	-	-	-	-	-
3	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,1	jEse	-	-	-	-	-
4	mahokRawAM	1	mahokRawAM	mahokRa{wal;swrI;2;eka}	mahokRa{wal;swrI;2;eka}	karma,2	mahokRa_ko	-	-	-	-	-
5	kalaBaH	5	kalaBaH	kalaBa{puM;1;eka}	kalaBa{puM;1;eka}	upamAnam,9	wArA	-	-	-	-	-
6	Srayan	6	Srayanniva	Srayaw{puM;1;eka(Sri1;Sawq_lat;SriF;:BvAxiH)}	Srayaw{puM;1;eka(Sri1;Sawq_lat;SriF;:BvAxiH)}	viSeRaNam,5	sevA_karawA_huA	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,5	jEse	-	-	-	-	-
8	xvipa-inxra-BAvam	4	xvipenxraBAvaM	xvipa-inxra-BAva{puM;2;eka}/BAva{puM;2;eka(BU1;GaF;BU;:BvAxiH)}/BAva{puM;2;eka(BU2;GaF;BU;:curAxiH)}/BAva{puM;2;eka(Buv1;GaF;Buvoz;:curAxiH)}	xvipa-inxra-BAva{puM;2;eka}	karma,6	BAva	-	-	-	-	-
9	raGuH	7	raGuH	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,12	raGu_ke	-	-	-	-	-
10	kramAx	8	kramAxyOvanaBinnaSESavaH	krama{puM;5;eka}	krama{puM;5;eka}	kriyAviSeRaNam,12	krama_se	-	-	-	-	-
11	yOvana-Binna-SESavaH	-	-	yOvana-Binna-SESava{puM;1;eka}	yOvana-Binna-SESava{puM;1;eka}	viSeRaNam,9	bacapana_ko	-	-	-	-	-
12	pupoRa	9	pupoRa	puR{karwari;lit;pra;eka;parasmEpaxI;puRaz;xivAxiH}/puR{karwari;lit;u;eka;parasmEpaxI;puRaz;xivAxiH}/puR{karwari;lit;pra;eka;parasmEpaxI;puRaz;BvAxiH}/puR{karwari;lit;u;eka;parasmEpaxI;puRaz;BvAxiH}/puR{karwari;lit;pra;eka;parasmEpaxI;puRaz;kryAxiH}/puR{karwari;lit;u;eka;parasmEpaxI;puRaz;kryAxiH}	puR{karwari;lit;pra;eka;parasmEpaxI;puRaz;xivAxiH}	aBihiwa_karwA,9;sakrarmakaH	poRaNa	-	-	-	-	-
13	gAmBIrya-manoharaM	10	gAmBIryamanoharaM	gAmBIrya-manohara{puM;2;eka}/manohara{napuM;1;eka}/manohara{napuM;2;eka}	gAmBIrya-manohara{napuM;2;eka}	viSeRaNam,14	manohara	-	-	-	-	-
14	vapuH	11	vapuH	vapus{napuM;1;eka}/vapus{napuM;2;eka}/vapus{napuM;8;eka}	vapus{napuM;2;eka}	karma,12	-	-	-	-	-	-
