@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aMsa-arpiwa-lamba-hAraH	-	aMsArpiwamalambahAraH	hAra{puM;1;eka}	hAra{puM;1;eka}	viSeRaNam,5	aMsa-arpiwa	-	-	-	-	-
2	hari-canxanena	-	haricanxanena	hari-canxana{puM;3;eka}/canxana{napuM;3;eka}	hari-canxana{napuM;3;eka}	karaNam,3	hari-canxana_se	-	-	-	-	-
3	kLprAfga-rAgaH	-	kLprAfgarAgaH	kLp-afga-rAga{puM;1;eka}	kLp-afga-rAga{puM;1;eka}	viSeRaNam,5	kLp-afga-rAga	-	-	-	-	-
4	ayam	-	ayaM	ixam{sarvanAma;puM;1;eka}	ixam{sarvanAma;puM;1;eka}	viSeRaNam,5	yaha	-	-	-	-	-
5	pANdyaH	-	pANdya	pANdya{puM;1;eka}	pANdya{puM;1;eka}	karwA,11	pANdya	-	-	-	-	-
7	bAlA-wapa-rakwa-sAnuH	-	rakwasAnu	rakwa-sAnu{puM;1;eka}	rakwa-sAnu{puM;1;eka}	viSeRaNam,9	lAla-cotI	-	-	-	-	-
8	sa-nirJara-uxgAraH	-	sanirJaroxgAraH	uxgAra{puM;1;eka}	uxgAra{puM;1;eka}	viSeRaNam,9	uxgAra	-	-	-	-	-
9	axrirAjaH	-	axrirAja	axrirAja{puM;1;eka}	axrirAja{puM;1;eka}	upamAnam,5	axrirAja	-	-	-	-	-
10	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
11	ABAwi	-	ABAwi	Af_BA1{karwari;lat;pra;eka;parasmEpaxI;BA;:axAxiH}/ABAwI{swrI;8;eka(BA1;Sawq_lat;BA;:axAxiH)}	Af_BA1{karwari;lat;pra;eka;parasmEpaxI;BA;:axAxiH}	aBihiwa_karwA,5	Af_BA1_pp_skwA_hE	-	-	-	-	-
