@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	asya	-	-	ixam{sarvanAma;napuM;6;eka}/ixam{sarvanAma;puM;6;eka}	ixam{sarvanAma;puM;6;eka}	viSeRaNam,4	isa	-	-	-	howuH	-
2	vAxinaH	2	vAxina	vAxin{puM;2;bahu}/vAxin{puM;1;bahu}/vAxin{puM;6;eka}/vAxin{puM;5;eka}/vAxin{napuM;6;eka}/vAxin{napuM;5;eka}	vAxin{puM;6;eka}	viSeRaNam,4	vAxI_kI	-	-	-	-	-
3	eva	3	evAsya	eva{avya}	eva{avya}	sambanXaH,2	hI	-	-	-	-	-
4	howuH	4	howurAhuwisAXanam	howq{puM;6;eka}/howq{puM;5;eka}/howq{swrI;6;eka}/howq{swrI;5;eka}	howq{puM;6;eka}	RaRTIsambanXaH,5	howq_kI	-	-	-	-	-
5	Ahuwi-sAXanam	-	-	Ahuwi-sAXana{puM;2;eka}/sAXana{napuM;2;eka}/sAXana{napuM;1;eka}	Ahuwi-sAXana{napuM;1;eka}	aBexaH,8	Ahuwi-sAXana_ne	-	-	-	-	-
6	nanxinI	6	nanxinI	nanxin{napuM;2;xvi}/nanxin{napuM;1;xvi}/nanxin{swrI;1;eka}/nanxi{napuM;2;xvi}/nanxi{napuM;1;xvi}	nanxinI{swrI;1;eka}	saFjFA,8	nanxin	-	-	-	-	@cow
7	nAma	7	nAma	nAma{avya}	nAma{avya}	saFjFA_xyowakaH,6	nAma_1	-	-	-	-	-
8	XenuH	8	XenurAvavqwe	Xenu{puM;1;eka}/Xenu{swrI;1;eka}	Xenu{swrI;1;eka}	karwA,10	gAya_ne	-	-	-	-	-
9	vanAw	9	vanAw	vana{napuM;5;eka}	vana{napuM;5;eka}	apAxAnam,10	vana_se	-	-	-	-	-
10	Avavqwe	-	-	A_vqw1{karwari;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}/A_vqw1{karwari;lit;u;eka;AwmanepaxI;vqwuz;:BvAxiH}/}	A_vqw1{karwari;lit;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	aBihiwa_karwA,8	A_vqw1_ap_skyA	-	-	-	-	-
11	iwi	1	iwi	iwi{avya}	iwi{avya}	karma,2	EsA	-	-	-	-	-
12	a-ninxyA	5	aninxyA	a-ninxya{swrI;1;eka(a-Nix1;yaw;Nixiz;:BvAxiH)}	a-ninxya{swrI;1;eka(a-Nix1;yaw;Nixiz;:BvAxiH)}	viSeRaNam,8	a-	-	-	-	-	-
