@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mAwqvarga-caraNa-spqSO	1	mAwqvargacaraNaspqSO	mAwqvarga-caraNa{napuM-spqS;puM;1;xvi(mAwqvarga-car1;lyut;caraz;:BvAxiH)}/spqS{puM;2;xvi}/spqS{napuM;1;xvi}/spqS{napuM;2;xvi}/spqS{swrI;1;xvi}/spqS{swrI;2;xvi}/spqS{puM;8;xvi}/spqS{napuM;8;xvi}/spqS{swrI;8;xvi}/spqSi{swrI;7;eka}	mAwqvarga-caraNa{napuM-spqS;puM;1;xvi}	viSeRaNam,4	mAwqvarga-caraN-spqSi_meM	-	-	karwari	-	rAma-lakRmaNO
2	mahOjasaH	5	mahOjasaH	mahOjas{puM;1;bahu}/mahOjas{puM;2;bahu}/mahOjas{puM;5;eka}/mahOjas{puM;6;eka}	mahOjas{puM;5;eka}	viSeRaNam,9	SUravIra_se	-	-	-	-	-
3	muneH	2	muneswO	muni{puM;5;eka}/muni{puM;6;eka}	muni{puM;6;eka}	RaRTIsambanXaH,5	muni	-	-	-	-	-
4	wO	-	-	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	karwA,12	ve	-	-	-	wax{sarvanAma	rAma-lakRmaNO
5	paxavIm	4	paxavIm	paxavI{puM;2;eka}	paxavI{puM;2;eka}	karma,6	paxavI_ko	-	-	-	-	-
6	prapaxya	3	prapaxya	pax1{avya;lyap;paxaz;:xivAxiH}/paxa1{avya;lyap;paxa;:curAxiH}	pra_pax1{avya;lyap;paxaz;:xivAxiH}	pUrvakAlaH,12	SaraNa_jA_kara	-	-	-	-	-
7	gawi-vaSAw	6	rejawurgawivaSAwpravarwinO	gawi-vaSa{puM;5;eka}/vaSa{napuM;5;eka}	gawi-vaSa{puM;5;eka}	hewuH,12	gawi-vaSa_se	-	-	-	-	-
8	pravarwinO	-	-	pravarwin{puM;1;xvi}/pravarwin{puM;2;xvi}/pravarwin{puM;8;xvi}	pravarwin{puM;1;xvi}	viSeRaNam,10	pravarwinoM_ne	-	-	-	-	-
9	BAskarasya	7	BAskarasya	BAskara{puM;6;eka}/BAskara{napuM;6;eka}	BAskara{puM;6;eka}	RaRTIsambanXaH,7	BAskara_ke	-	-	-	-	-
10	maXu-mAXavO	8	maXumAXavAviva 	maXu-mAXava{puM;8;xvi}/mAXava{puM;1;xvi}/mAXava{puM;2;xvi}	maXu-mAXava{puM;2;xvi}	upamAnam,11	maXu-mAXavoM_ko	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
12	rejawuH	-	-	rAj1{karwari;lit;pra;xvi;parasmEpaxI;rAjqz;:BvAxiH}	rAj1{karwari;lit;pra;xvi;parasmEpaxI;rAjqz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	rAj1_pp_skyA	-	-	-	-	-
