@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawra	1	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,7	vahAz	-	-	-	-	-
2	seka-hqwa-locana-AFjanEH	2	sekahqwalocanAFjanErXOwarAgaparipAtalAXarEH	seka-hq1{kwa;hqF;:BvAxiH}/hq2{kwa;hq;:juhowyAxiH-loc1;lyut;locqz;:BvAxiH}/seka-AFjana{napuM;3;bahu(loc2;lyut;locqz;:curAxiH-anj1;lyut;anjUz;:ruXAxiH)}/AFjana{puM;3;bahu}/AFjana{napuM;3;bahu}	seka-hq1-locana-aFjana{(hq1;kwa;hqF;:BvAxiH)napuM;3;bahu}	viSeRaNam,9	-	-	-	-	-	-
3	XOwa-rAga-paripAtala-aXarEH	-	-	XAv1{kwa;XAvuz;:BvAxiH-rAga-paripAtala-aXara;sarvanAma;puM;3;bahu}/aXara{sarvanAma;napuM;3;bahu}/aXara{puM;3;bahu}/aXara{napuM;3;bahu}	aXara{napuM;3;bahu}	viSeRaNam,9	nicalA_hoToM_ke_xvArA	-	-	-	-	-
4	afganAH	3	afganAswamaXikaM	afganA{swrI;1;bahu}/afganA{swrI;2;bahu}/afganA{swrI;8;bahu}	afganA{swrI;1;bahu}	prayojakakarwA,7	afganAyeM	-	-	-	-	-
5	wam	-	-	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,7	usako	-	-	-	-	@King @Agnivarna
6	aXikam	-	-	aXika{puM;2;eka}/aXika{napuM;1;eka}/aXika{napuM;2;eka}	aXika{puM;2;eka}	kriyAviSeRaNam,7	aXika_ko	-	-	-	-	-
7	vyaloBayan	4	vyaloBayannarpiwaprakqwakAnwiBirmuKEH	vi_luB1{Nijanwa;karwari;laf;pra;bahu;parasmEpaxI;luBaz;:xivAxiH}/luB2{Nijanwa;karwari;laf;pra;bahu;parasmEpaxI;luBaz;:wuxAxiH}	vi_luB2{Nijanwa;karwari;laf;pra;bahu;parasmEpaxI;luBaz;:wuxAxiH}	aBihiwa_karwA,4	-	-	-	-	-	-
8	arpiwa-prakqwa-kAnwiBiH	-	-	arpiwa-kQ1{kwa;kQ;:wuxAxiH}/kq3{kwa;dukqF;:wanAxiH}/kq2{kwa;kqF;:svAxiH-kAnwi;swrI;3;bahu}/kAnwi{napuM;3;bahu}/kAnwi{puM;3;bahu}	arpiwa-pra_kq2{kwa;kqF;:svAxiH-kAnwi;swrI;3;bahu}	viSeRaNam,9	-	-	-	-	-	-
9	muKEH	-	-	muKa{puM;3;bahu}/muKa{napuM;3;bahu}	muKa{napuM;3;bahu}	karaNam,7	muKoM_se	-	-	-	-	-
