@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	qRya-Sqfga-AxayaH	1	qRyaSqfgAxayaswasya	qRya-Sqfga-Axi{puM;1;bahu}/Axi{swrI;1;bahu}	qRya-Sqfga-Axi{puM;1;bahu}	viSeRaNam,4	qRi_SrqMga_Axi	-	-	-	-	@person
2	jiw-AwmAnaH	5	jiwAwmAnaH	ji-Awman{puM;1;bahu}	ji-Awman{puM;1;bahu}	viSeRaNam,4	jiwenxriya	-	-	-	-	-
3	sanwaH	2	sanwaH	saw{puM;1;bahu(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;bahu(as2;Sawq_lat;asaz;:axAxiH)}	viSeRaNam,4	sajjana	-	-	-	-	-
4	qwvijaH	-	--	qwvij{puM;2;bahu}/qwvij{puM;1;bahu}/qwvij{puM;6;eka}/qwvij{puM;5;eka}	qwvij{puM;1;bahu}	karwA,9	yAjFikoM_ne	-	-	-	-	-
5	sanwAna-kAfkRiNaH	3	sanwAnakAfkRiNaH	sanwAna-kAfkRin{puM;2;bahu}/kAfkRin{puM;1;bahu}/kAfkRin{puM;6;eka}/kAfkRin{puM;5;eka}/kAfkRin{napuM;6;eka}/kAfkRin{napuM;5;eka}	sanwAna-kAfkRin{puM;6;eka}	viSeRaNam,6	saMwAna_cAhane_vAle	-	-	-	-	-
6	wasya	-	--	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,8	unakA	-	-	-	xaSaraWa_kA	-
7	puwrIyAm	6	puwrIyAmiRtimqwvijaH	puwrIya{swrI;2;eka}	puwrIya{swrI;2;eka}	viSeRaNam,8	puwra_prApwi	-	-	-	-	-
8	iRtim	-	--	iRti{swrI;2;eka}/iRti{swrI;2;eka}	iRti{swrI;2;eka}	karma,9	yajFa	-	-	-	-	-
9	AreBire	4	AreBire	A_raB1{karwari;lit;pra;bahu;AwmanepaxI;raBaz;:BvAxiH}	A_raB1{karwari;lit;pra;bahu;AwmanepaxI;raBaz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	AraMBa_kiyA	-	-	-	-	-
