@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasmin	1	wasminnaBixyowiwabanXupaxme	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;napuM;7;eka}	aXikaraNam,11	usameM	-	-	-	-	-
2	aBixyowiwa-banXu-paxme	1	wasminnaBixyowiwabanXupaxme	xyuw1{kwa;xyuwaz;:BvAxiH-banXu-paxma;saMKyeyam;1;xvi}/paxma{saMKyeyam;2;xvi}/paxma{saMKyeyam;7;eka}/paxma{puM;7;eka}/paxma{napuM;8;xvi}/paxma{napuM;1;xvi}/paxma{napuM;2;xvi}/paxma{napuM;7;eka}/paxmA{swrI;8;eka}/paxmA{swrI;8;xvi}/paxmA{swrI;1;xvi}/paxmA{swrI;2;xvi}	paxma{napuM;7;eka}	viSeRaNam,1	paxma_meM	-	-	-	-	-
3	prawApa-saMSoRiwa-Sawru-pafke	2	prawApasaMSoRiwaSawrupafke	prawApa-saMSoRiwa-Sawru-pafka{puM;7;eka}/pafka{napuM;8;xvi}/pafka{napuM;1;xvi}/pafka{napuM;2;xvi}/pafka{napuM;7;eka}/pafkA{swrI;8;eka}/pafkA{swrI;8;xvi}/pafkA{swrI;1;xvi}/pafkA{swrI;2;xvi}	prawApa-saMSoRiwa-Sawru-pafka{puM;7;eka}	viSeRaNam,1	prawApa-saMSoRiwa-Sawru-xalaxala_meM	-	-	-	-	-
4	BAnumawI	7	BAnumawIva	BAnu{mawup;puM;7;eka}/BAnu{mawup;napuM;7;eka}	BAnu{mawup;swrI;1;eka}	upamAnam,6	sUrya_meM	-	-	-	-	-
5	kumuxvawI	6	kumuxvawI	kumuxvawI{swrI;1;eka}	kumuxvawI{swrI;1;eka}	viSeRaNam,4	saPexa_PUloM_kI_kumuxinI	-	-	-	-	-
6	iva	7	BAnumawIva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
7	BAvam	8	BAvam	BAva{puM;2;eka}/BAva{puM;2;eka(BU1;GaF;BU;:BvAxiH)}/BAva{puM;2;eka(BU2;GaF;BU;:curAxiH)}/BAva{puM;2;eka(Buv1;GaF;Buvoz;:curAxiH)}	BAva{puM;2;eka}	karma,11	BAva_ko	-	-	-	-	-
8	uwwama-sOkumAryA	5	nowwamasOkumAryA	uwwama-sOkumAryA{swrI;1;eka}	uwwama-sOkumAryA{swrI;1;eka}	viSeRaNam,9	acCA-sOkumAryA	-	-	-	-	@Refers @to @princess @Indumathi
9	sA	4	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,11	usane	-	-	-	-	@Refers @to @princess @Indumathi
10	na	5	nowwamasOkumAryA	na{avya}	na{avya}	prawiReXaH,11	nahIM	-	-	-	-	-
11	babanXa	3	babanXa	banX1{karwari;lit;ma;bahu;parasmEpaxI;banXaz;:kryAxiH}/banX1{karwari;lit;ma;eka;parasmEpaxI;banXaz;:kryAxiH}/banX1{karwari;lit;pra;eka;parasmEpaxI;banXaz;:kryAxiH}/banX1{karwari;lit;u;eka;parasmEpaxI;banXaz;:kryAxiH}	banX1{karwari;lit;pra;eka;parasmEpaxI;banXaz;:kryAxiH}	aBihiwa_karwA,9;sakarmaka	banX1_pp_skyA	-	-	-	-	-
