@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	hEyafgavInam	1	hEyafgavInamAxAya	hEyafgavIna{napuM;1;eka}/hEyafgavIna{napuM;2;eka}	hEyafgavIna{napuM;2;eka}	karma,2	wAjA_GI_ko	-	-	-	-	-
2	AxAya	-	-	Af_xE1{karwari;lot;ma;eka;parasmEpaxI;xEp;:BvAxiH}/xA3{avya;lyap;duxAF;:juhowyAxiH}/xE1{avya;lyap;xEp;:BvAxiH}/xA1{avya;lyap;xAN;:BvAxiH}/xA2{avya;lyap;xAp;:axAxiH}	Af_xA1{avya;lyap;xAN;:BvAxiH}	pUrvakAlaH,10	le_kara	-	-	-	-	-
3	upasWiwAn	-	-	upasWiwa{puM;2;bahu(RWA1;kwa;RWA;:BvAxiH)}	upasWiwa{puM;2;bahu(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,4	upasWiwa	-	-	-	-	-
4	GoRa-vqxXAn	2	GoRavqxXAnupasWiwAn	GoRa-vqxXa{puM;2;bahu}	GoRa-vqxXa{puM;2;bahu}	gONakarma,8	GoRa-vqxXa	-	-	-	-	-
5	vanyAnAM	5	-	vanya{napuM;6;bahu}/vanyA{swrI;6;bahu}	vanya{napuM;6;bahu}	viSeRaNam,6	viSAla_jaMgaloM_ke	-	-	-	-	-
6	mArga-SAKinAm	6	mArgaSAKinAm	mArga-SAKin{puM;6;bahu}	mArga-SAKin{puM;6;bahu}	RaRTIsambanXaH,7	mArga-vexoM_kA	-	-	-	-	-
7	nAma-XeyAni	3	nAmaXeyAni	Xeya{napuM;1;bahu(nAma;avya-XA1;yaw;duXAF;:juhowyAxiH)}/Xeya{napuM;2;bahu(XA1;yaw;duXAF;:juhowyAxiH)}/Xeya{napuM;1;bahu(XI1;yaw;XIf;:xivAxiH)}/Xeya{napuM;2;bahu(XI1;yaw;XIf;:xivAxiH)}/Xeya{napuM;1;bahu(Xe1;yaw;Xet;:BvAxiH)}/Xeya{napuM;2;bahu(Xe1;yaw;Xet;:BvAxiH)}/Xeya{napuM;1;bahu(Xi1;yaw;Xi;:wuxAxiH)}/Xeya{napuM;2;bahu(Xi1;yaw;Xi;:wuxAxiH)}	nAmaXeya{napuM;2;bahu}	muKyakarma,8	Xeya-	-	-	-	-	-
8	pqcCanwO	4	-	pqcCaw{puM;1;xvi(praC1;Sawq_lat;praCaz;:wuxAxiH)}/pqcCaw{puM;2;xvi(praC1;Sawq_lat;praCaz;:wuxAxiH)}	pqcCaw{puM;1;xvi(praC1;Sawq_lat;praCaz;:wuxAxiH)}	varwamAnasamAnakAlaH,10	pUCawe_hue	-	-	-	-	-
9	(wO)	-	(-)	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	karwA,10	ve	-	-	-	suxakRiNAxilIpO	-
10	(jagmawuH)	-	(-)	gam1{karwari;lit;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	gam1{karwari;lit;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,9	gaye	-	-	-	-	-
