@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	jalAni	-	jalAni	jala{napuM;1;bahu}/jala{napuM;2;bahu}/jal1{karwari;lot;u;eka;parasmEpaxI;jalaz;:BvAxiH}/jala{napuM;8;bahu}	jala{napuM;2;bahu}	muKyakarma,5	jala_ko	-	-	-	-	-
2	yA	-	yA	yax{sarvanAma;swrI;1;eka}	yax{sarvanAma;swrI;1;eka}	viSeRaNam,4	jo	-	-	-	niwya_sambanXaH,12	-
3	wIra-niKAwa-yUpA	-	wIraniKAwayUpA	wIra-niKAwa-yUpA{swrI;1;eka}	wIra-niKAwa-yUpA{swrI;1;eka}	karwqsamAnAXikaraNam,5	-	-	-	-	-	-
4	(naxI)	-	(-)	naxI{swrI;1;eka}	naxI{swrI;1;eka}	karwA,5	naxI	-	-	-	-	-
5	vahawi	-	vahawyayoXyAmanu	vah1{karwari;lat;pra;eka;parasmEpaxI;vahaz;:BvAxiH}/vahawI{swrI;8;eka}	vah1{karwari;lat;pra;eka;parasmEpaxI;vahaz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	DowI_hE	-	-	-	-	-
6	ayoXyAm	-	-	ayoXyA{swrI;2;eka}	ayoXyA{swrI;2;eka}	upa_karmapravacanIyaH,7	ayoXyA_ko	-	-	-	-	-
7	anu	-	-	anu{avya}	anu{avya}	sambanXa_upa,5	bAxa	-	-	-	-	-
8	rAja-XAnIm	-	rAjaXAnIm	rAja-XAnI{swrI;2;eka}	rAja-XAnI{swrI;2;eka}	viSeRaNam,6	rAjA-XAnI	-	-	-	-	-
9	wurafga-meXa-avaBqWa-avawIrNEH	-	wurafgameXAvaBqWAvawIrNErikRvAkuBiH	wurafga-meXa-avaBqWa-avawIrNa{puM;3;bahu(wurafga-meXa-avaBqWa-wQ1;kwa;wQ;:BvAxiH)}/wurafga-meXa-avaBqWa-avawIrNa{napuM;3;bahu(wQ1;kwa;wQ;:BvAxiH)}	wurafga-meXa-avaBqWa-avawIrNa{puM;3;bahu(wurafga-meXa-avaBqWa-wQ1;kwa;wQ;:BvAxiH)}	viSeRaNam,10	GodA-meXa-avaBqWa-nIce_AyA_huvoM_se	-	-	-	-	-
10	ikRvAkuBiH	-	-	ikRvAku{puM;3;bahu}	ikRvAku{puM;3;bahu}	hewuH,11	ikRvAkuoM_se	-	-	-	-	-
11	puNyawarI-kqwAni	-	puNyawarIkqwAni	puNyawarI-kqwa{napuM;1;bahu}/kqwa{napuM;2;bahu}/puNyawarI-kqwa{napuM;1;bahu(kq3;kwa;dukqF;:wanAxiH)}/puNyawarI-kqwa{napuM;2;bahu(kq3;kwa;dukqF;:wanAxiH)}/puNyawarI-kqwa{napuM;1;bahu(kq2;kwa;kqF;:svAxiH)}/puNyawarI-kqwa{napuM;2;bahu(kq2;kwa;kqF;:svAxiH)}/puNyawarI-kqwa{napuM;1;bahu(kq1;kwa;kqF;:BvAxiH)}/puNyawarI-kqwa{napuM;2;bahu(kq1;kwa;kqF;:BvAxiH)}	puNyawarI-kqwa{napuM;2;bahu(puNyawarI-kq3;kwa;dukqF;:wanAxiH)}	viSeRaNam,1	puNyawarI-nirmiwa	-	-	-	-	-
12	(sA)	-	(-)	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,13	vaha	-	-	-	-	-
13	(sarayUH)	-	(-)	sarayU{swrI,1,eka}/sarayU{swrI,2,bahu}/sarayu{swrI,2,bahu}	sarayU{swrI;1;eka}	karwqsamAnAXikaraNam,15	-	-	-	-	-	-
14	(iyam)	-	(-)	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	karwA,15	yaha	-	-	-	-	-
15	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,14;sakarmaka	as2_pp_skwI_hE	-	-	-	-	-
