@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	SawruGAwini	1	SawruGAwini	Sawru-GAwin{puM;7;eka}/GAwinI{swrI;8;eka}	Sawru-GAwin{puM;7;eka}	samucciwaH,3	Sawru-GAwin_meM	-	-	-	-	-
2	SawruGnaH	2	SawruGnaH	Sawru-Gna{puM;1;eka}	Sawru-Gna{puM;1;eka}	karwA,8	Sawru-mArane_vAle	-	-	-	-	-
3	subAhO	3	subAhO	su-bAha{puM;1;xvi(su-bAh1;GaF;bAhqz;:BvAxiH)}/su-bAha{puM;2;xvi(bAh1;GaF;bAhqz;:BvAxiH)}/bAha{puM;8;xvi}/bAha{puM;1;xvi}/bAha{puM;2;xvi}/bAhu{puM;7;eka}	su-bAhu{puM;7;eka}	aXikaraNam,8	su-BujA_meM	-	-	-	-	-
4	ca	4	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,3	BI	-	-	-	-	-
5	bahu-Sruwe	5	bahuSruwe	bahu-Sruwa{napuM;1;xvi}/Sruwa{napuM;2;xvi}/Sruwi{swrI;8;eka}/Sruwa{napuM;7;eka}/bahu-Sruwa{puM;7;eka(Sru1;kwa;Sru;:BvAxiH)}/bahu-Sruwa{napuM;1;xvi(Sru1;kwa;Sru;:BvAxiH)}/bahu-Sruwa{napuM;2;xvi(Sru1;kwa;Sru;:BvAxiH)}/bahu-Sruwa{napuM;7;eka(Sru1;kwa;Sru;:BvAxiH)}/bahu-SruwA{swrI;1;xvi(Sru1;kwa;Sru;:BvAxiH)}/bahu-SruwA{swrI;2;xvi(Sru1;kwa;Sru;:BvAxiH)}/Sruwi{puM;8;eka}/Sruwi{napuM;8;eka}/Sruwi{napuM;1;eka}/Sruwi{napuM;2;eka}	bahu-Sruwa{puM;7;eka(Sru1;kwa;Sru;:BvAxiH)}	viSeRaNam,3	aXika-prasixXi_meM	-	-	-	-	-
6	maWurA-vixiSe	6	maWurAvixiSe	maWurA-vixiS{puM;4;eka}/vixiS{napuM;4;eka}/vixiS{swrI;4;eka}/vixiSA{swrI;1;xvi}/vixiSA{swrI;2;xvi}/vixiSA{swrI;8;eka}/vixiSA{swrI;8;xvi}/vixiSa{puM;7;eka}/vixiSa{napuM;8;xvi}/vixiSa{napuM;1;xvi}/vixiSa{napuM;2;xvi}/vixiSa{napuM;7;eka}	maWurA-vixiSA{swrI;2;xvi}	karma,8	maWurA-vixiSa_meM	-	-	-	-	-
7	sUnvoH	7	sUnvornixaXe	sUnu{puM;6;xvi}/sUnu{puM;7;xvi}	sUnu{puM;7;xvi}	aXikaraNam,8	puwroM_meM	-	-	-	-	-
8	nixaXe	-	-	ni_XA1{karwari;lat;u;eka;AwmanepaxI;duXAF;:juhowyAxiH}/ni_XA1{karwari;lit;pra;eka;AwmanepaxI;duXAF;:juhowyAxiH}/ni_XA1{karwari;lit;u;eka;AwmanepaxI;duXAF;:juhowyAxiH}/ni_XA1{karmaNi;lit;pra;eka;AwmanepaxI;duXAF;:juhowyAxiH}/ni_XA1{karmaNi;lit;u;eka;AwmanepaxI;duXAF;:juhowyAxiH}	ni_XA1{karwari;lit;pra;eka;AwmanepaxI;duXAF;:juhowyAxiH}	aBihiwa_karwA,2;sakarmaka	Upara_liyA	-	-	-	-	-
9	pUrvaja-uwsukaH	8	pUrvajowsukaH	pUrva-ja-uwsuka{puM;1;eka}	pUrva-ja-uwsuka{puM;1;eka}	viSeRaNam,2	pUrva-uwpanna-uwsuka_ne	-	-	-	-	-
