@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	5	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,11	vaha	-	-	-	-	-
2	SawruGnena	4	SawruGnena	SawruGna{puM;3;eka}/SawruGna{napuM;3;eka}	SawruGna{puM;3;eka}	karwA,6	SawruGna_se	-	-	-	-	-
3	Enxram	1	Enxram	Enxra{puM;2;eka}/Enxra{napuM;1;eka}/Enxra{napuM;2;eka}	Enxra{puM;2;eka}	viSeRaNam,4	Enxra_ko	-	-	-	-	-
4	aswram	2	aswram	aswra{napuM;1;eka}/aswra{napuM;2;eka}	aswra{napuM;2;eka}	karma,5	aswra	-	-	-	-	-
5	upAxAya	3	upAxAya	upAxAya{avya}	upa AxAya{kqw_XAwu xA2} avya lyap{XAwuH xAp} axAxiH{kqxanwa}	pUrvakAlaH,6	upAxAya	-	-	-	-	-
6	wAdiwaH	6	wAdiwaH	wAdi{avya;wasil}/wAdiwa{puM;1;eka(wad2;kwa;wadaz;:curAxiH)}	wAdiwa{puM;1;eka(wad2;kwa;wadaz;:curAxiH)}	viSeRaNam,1	-	-	-	-	-	-
7	sikawAwvAw	7	sikawAwvAw	sikawA{wva;napuM;5;eka}	sikawA{wva;napuM;5;eka}	apAxAnam,11	sikawe_se	-	-	-	-	-
8	api	8	api	api{avya}	api{avya}	sambanXaH,7	BI	-	-	-	-	-
9	parAm	9	parAm	parA{sarvanAma;swrI;2;eka}	parA{sarvanAma;swrI;2;eka}	viSeRaNam,10	parA_ko	-	-	-	-	-
10	paramANuwAm	11	paramANuwAm	paramANu{wal;swrI;2;eka}	paramANu{wal;swrI;2;eka}	karma,11	paramANu_ko	-	-	-	-	-
11	prapexe	10	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,1;sakarmaka	SaraNa_gayA	-	-	-	-	-
