@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWavA	-	aWavA	aWavA{avya}	aWavA{avya}	sambanXaH,15	yA	-	-	-	-	-
2	prajAnwakaH	-	prajAnwakaH	prajAnwaka{puM;1;eka}	prajAnwaka{puM;1;eka}	karwA,9	prajAnwaka	-	-	-	-	-
3	mqxu	-	mqxu	mqxu{napuM;1;eka}/mqxu{napuM;2;eka}/mqxu{napuM;8;eka}	mqxu{napuM;2;eka}	viSeRaNam,4	mqxu	-	-	-	-	-
4	vaswu	-	vaswu	vaswu{napuM;1;eka}/vaswu{napuM;2;eka}/vaswu{napuM;8;eka}	vaswu{napuM;2;eka}	karma,8	vaswu	-	-	-	-	-
5	mqxunA	-	mqxunA	mqxu{puM;3;eka}/mqxu{napuM;3;eka}	mqxu{napuM;3;eka}	viSeRaNam,6	mqxu_se	-	-	-	-	-
6	vaswunA	-	vaswunA	vaswu{napuM;3;eka}	vaswu{napuM;3;eka}	hewuH,8	vaswu_se	-	-	-	-	-
7	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	hiMsiwum	-	hiMsiwum	his1{avya;wumun;hisiz;:ruXAxiH}	his1{avya;wumun;hisiz;:ruXAxiH}	sahAyakakriyA,9	his1nA	-	-	-	-	-
9	AraBawe	-	AraBawe	Af_raB1{karwari;lat;pra;eka;AwmanepaxI;raBaz;:BvAxiH}	Af_raB1{karwari;lat;pra;eka;AwmanepaxI;raBaz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	SurU_karawA_hE	-	-	-	-	-
10	awra	-	awra	awra{avya}	awra{avya}	xeSAXikaraNam,15	yahAz	-	-	-	-	-
11	hima-seka-vipawwiH	-	hima-seka-vipawwiH	hima-seka-vipawwi{swrI;1;eka}/vipawwi{puM;1;eka}	hima-seka-vipawwi{swrI;1;eka}	viSeRaNam,12	varPa-CidZakanA-vipawwi	-	-	-	-	-
12	nalinI	-	nalinI	nalinI{swrI;1;eka}	nalinI{swrI;1;eka}	karma,15	nalinI	-	-	-	-	-
13	me	-	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	karwA,14	mere	-	-	-	-	-
14	pUrva-nixarSanaM	-	pUrva-nixarSanaM	pUrva-nixarSana{puM;2;eka}/nixarSana{napuM;1;eka}/nixarSana{napuM;2;eka}	pUrva-xarSana{napuM;2;eka}	kriyAviSeRaNam,15	pUrva-xarSana_ko	-	-	-	-	-
15	mawA	-	mawA	mawA{swrI;1;eka(man1;kwa;manaz;:xivAxiH)}/mawA{swrI;1;eka(man2;kwa;manuz;:wanAxiH)}	mawA{swrI;1;eka(man1;kwa;manaz;:xivAxiH)}	-	jAnI	-	-	-	-	-
