@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kvaciw	1	kvaciwpaWA	kvaciw{avya}	kvaciw{avya}	kriyAviSeRaNam,4	kahIM	-	-	-	-	-
2	surANAM	3	surANAM	sura{puM;6;bahu}/surA{swrI;6;bahu}	sura{puM;6;bahu}	RaRTIsambanXaH,3	xevoM_ke	-	-	-	-	-
3	paWA	-	-	paWin{puM;3;eka}	paWin{puM;3;eka}	karaNam,4	rAswe_se	-	-	-	-	-
4	(saMcarawe)	-	(saMcarawe)	saFcara{wal;swrI;1;xvi}/saFcara{wal;swrI;2;xvi}/saFcaraw{puM;4;eka(car1;Sawq_lat;caraz;:BvAxiH)}/saFcaraw{napuM;4;eka(car1;Sawq_lat;caraz;:BvAxiH)}/sam_car1{karwari;lat;pra;eka;AwmanepaxI;caraz;BvAxiH}	sam_car1{karwari;lat;pra;eka;AwmanepaxI;caraz;BvAxiH}	samucciwaH,13	NWwA_huA	-	-	-	-	-
5	kvaciw	4	kvacixGanAnAM	kvaciw{avya}	kvaciw{avya}	kriyAviSeRaNam,8	kahIM	-	-	-	-	-
6	GanAnAM	-	-	Gana{puM;6;bahu}/Gana{napuM;6;bahu}/GanA{swrI;6;bahu}	Gana{puM;6;bahu}	RaRTIsambanXaH,7	xqD@ZoM_ke	-	-	-	-	-
7	(paWA)	-	(paWA)	paWin{puM;3;eka}	paWin{puM;3;eka}	karaNam,8	rAswe_se	-	-	-	-	-
8	(saMcarawe)	-	(saMcarawe)	saFcara{wal;swrI;1;xvi}/saFcara{wal;swrI;2;xvi}/saFcaraw{puM;4;eka(car1;Sawq_lat;caraz;:BvAxiH)}/saFcaraw{napuM;4;eka(car1;Sawq_lat;caraz;:BvAxiH)}/sam_car1{karwari;lat;pra;eka;AwmanepaxI;caraz;BvAxiH}	sam_car1{karwari;lat;pra;eka;AwmanepaxI;caraz;BvAxiH}	samucciwaH,13	NWwA_huA	-	-	-	-	-
9	kvaciw	6	kvacicca	kvaciw{avya}	kvaciw{avya}	kriyAviSeRaNam,13	kahIM	-	-	-	-	-
10	pawawAM	5	pawawAM	pawaw{puM;6;bahu}/paw1{karwari;lot;pra;xvi;parasmEpaxI;pawLz;:BvAxiH}/pawaw{puM;6;bahu(paw1;Sawq_lat;pawLz;:BvAxiH)}/pawaw{napuM;6;bahu(paw1;Sawq_lat;pawLz;:BvAxiH)}	pawaw{puM;6;bahu}	RaRTIsambanXaH,11	pawawoM_ke	-	-	-	-	-
11	(paWA)	-	(paWA)	paWin{puM;3;eka}	paWin{puM;3;eka}	karaNam,13	rAswe_se	-	-	-	-	-
12	ca	-	-	ca{avya}	ca{avya}	samuccayaxyowakaH,13	BI	-	-	-	-	-
13	saMcarawe	2	saMcarawe	saFcara{wal;swrI;1;xvi}/saFcara{wal;swrI;2;xvi}/saFcaraw{puM;4;eka(car1;Sawq_lat;caraz;:BvAxiH)}/saFcaraw{napuM;4;eka(car1;Sawq_lat;caraz;:BvAxiH)}/sam_car1{karwari;lat;pra;eka;AwmanepaxI;caraz;BvAxiH}	sam_car1{karwari;lat;pra;eka;AwmanepaxI;caraz;BvAxiH}		NWwA_huA	-	-	-	-	-
