@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWAfgaxAliRtaBujaM	aWa{avya}	aWa{avya}	sambanXaH,2	Ora	-	-	-	-	-
2	BujiRyA	2	BujiRyA	BujiRyA{swrI;1;eka}	BujiRyA{swrI;1;eka}	karwA,11	BujiRyA	-	-	-	-	BujiRyA @is @referred @to sunanxA @the @chambermaid
3	afgaxa-ASliRta-BujaM	-	-	afgaxa-SliR1{kwa;SliRuz;:BvAxiH-Bu-ja;puM;2;eka}/Buja{puM;2;eka}/Buja{napuM;1;eka}/Buja{napuM;2;eka}	afgaxa-Af_SliR1{kwa;SliRuz;:BvAxiH-Bu-ja;puM;2;eka}	viSeRaNam,7	afgaxa_ASliRta_BujaM_ko	-	-	-	-	-
4	sAxiwa-Sawru-pakRaM	7	sAxiwaSawrupakRaM	sAxiwa-Sawru-pakRa{puM;2;eka}/pakRa{napuM;1;eka}/pakRa{napuM;2;eka}	sAxiwa-Sawru-pakRa{puM;2;eka}	viSeRaNam,7	sAxiwa-Sawru-pakRa_ko	-	-	-	-	-
5	hema-afgaxaM	3	 hemAfgaxaM	hema-afgaxa{puM;2;eka}/afgaxa{napuM;1;eka}/afgaxa{napuM;2;eka}	hema-afgaxa{puM;2;eka}	saFjFA,7	sonA-afgaxa_ko	-	-	-	-	@proper @noun,@King @of @Kalinga
6	nAma	4	nAma	nAma{avya}	nAma{avya}	saFjFA_xyowakaH,5	nAmaka	-	-	-	-	-
7	kalifga-nAWam	5	kalifganAWam	kalifga-nAWa{puM;2;eka}/nAWa{napuM;1;eka}/nAWa{napuM;2;eka}	kalifga-nAWa{puM;2;eka}	karma,8	kalifga-nAWa_ko	-	-	-	-	-
8	AsexuRIm	6	AsexuRIM	AsexuRIm}	AsexuRIm{swrI;2;eka}	viSeRaNam,10	 nikata_ko 	-	-	-	-	AsexuRIm-@Not @recognised @in @the @morph @analyser
9	abAla-inxu-muKIM	-	-	abAla-inxu-muKI{swrI;2;eka}	abAla-inxu-muKI{swrI;2;eka}	viSeRaNam,10	abAla-canxramA-muKI_ko	-	-	-	-	inxu- @Not @recognised @in @the @morph @analyser
10	bAlAm	8	bAlAmabAlenxumuKIm	bAlAm	bAlAm {swrI;2;eka}	karma,11	ladakI_ko	-	-	-	-	bAlAm @is @referred @to inxumawI
11	baBARe	9	baBARe	BAR1{karwari;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/BAR1{karwari;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}/BAR1{karmaNi;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/BAR1{karmaNi;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}	BAR1{karwari;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}	aBihiwa_karwA,2	bolA	-	-	-	-	-
