@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	9	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,2	vaha	-	-	-	rAjA kuSa	-
2	nqpawiH	12	nqpawiH	nqpawi{puM;1;eka}	nqpawi{puM;1;eka}	sup_samucciwaH,4	rAjA	-	-	-	rAjA kuSa	-
3	ca	10	-	ca{avya}	ca{avya}	sambanXaH,1	Ora	-	-	-	-	-
4	SaSI	13	SaSI	SaSa{swrI;1;eka}/SaSin{puM;1;eka}	SaSin{puM;1;eka}	karwA,14	cAzxa_ne	-	-	-	-	-
5	ca	14	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,4	BI	-	-	-	-	-
6	janasya	1	janasya	jana{puM;6;eka}/jana{napuM;6;eka}	jana{puM;6;eka}	RaRTIsambanXaH,7	jana_ke	-	-	-	-	-
7	sa-viSeRa-kAnwO	7	saviSeRakAnwO	saviSeRa-kAnwa{puM;2;xvi(saviSeRa-kam1;kwa;kamuz;:BvAxiH)}/saviSeRa-kAnwa{puM;1;xvi(kam1;kwa;kamuz;:BvAxiH)}	saviSeRa-kAnwa{puM;1;xvi(saviSeRa-kam1;kwa;kamuz;:BvAxiH)}	karwqsamAnAXikaraNam,14	viSiRtaguNoM_se_yukwapriya	-	-	-	-	-
8	wApa-apanoxa-kRamA-pAxa-sevO	8	wApApanoxakRamapAxasevO	wApa-apanoxa-kRamA-pAxa-sevO{puM;2;xvi}/{puM;1;xvi}	wApa-apanoxa-kRamA-pAxa-sevO{puM;1;xvi}	viSeRaNam,7	wApa-niRkASa-kRamA-caraNa-sevA	-	-	-	-	-
9	uxaya-sWO	11	coxayasWO	uxaya-sWa{puM;2;xvi}/sWa{puM;1;xvi}	uxaya-sWa{puM;1;xvi}	viSeRaNam,7	uxaya-sWiwa	-	-	-	-	-
10	wasmin	2	wasmin	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;puM;7;eka}	viSeRaNam,11	isa	-	-	-	samaye	grIRmaqwuH
11	samaye	3	samaye	samaya{puM;7;eka}	samaya{puM;7;eka}	karwA,12	samaya_meM	-	-	-	-	-
12	vigADe	4	vigADe	vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;swrI;2;xvi}/vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;swrI;1;xvi}/vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;napuM;2;xvi}/vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;napuM;1;xvi}/vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;napuM;7;eka}/vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;puM;7;eka}	vi_gAh1{kwa;gAhUz;:BvAxiHvi_gADa;puM;7;eka}	BAvalakRaNasapwamI_pUrvakAlaH,14	kaTine(grIRme)	-	-	-	-	-
13	xvO	6	xvO	xvi{saMKyeyam;puM;2;xvi}/xvi{saMKyeyam;puM;1;xvi}	xvi{saMKyeyam;puM;1;xvi}	viSeRaNam,7	xo	-	-	-	-	rAjA kuSaH waWA canxraH
14	baBUvawuH	5	baBUvawu	BU1{karwari;lit;pra;xvi;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;xvi;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	hue	-	-	-	-	-
