@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saMprawi	12	saMprawi	samprawi{avya}	samprawi{avya}	kAlAXikaraNam,4	aBI	-	-	-	-	-
2	wvayi	14	wvayi	yuRmax{sarvanAma;7;eka}	yuRmax{sarvanAma;7;eka}	karwA,4	wumameM	-	-	-	-	-
3	uxaya-unmuKe	-	-	i1{GaF;iN;:axAxiH-unmuKa;puM;7;eka}/unmuKa{napuM;8;xvi}/unmuKa{napuM;1;xvi}/unmuKa{napuM;2;xvi}/unmuKa{napuM;7;eka}/unmuKA{swrI;8;eka}/unmuKA{swrI;8;xvi}/unmuKA{swrI;1;xvi}/unmuKA{swrI;2;xvi}	unmuKa{napuM;7;eka}	viSeRaNam,4	unmuKa_meM	-	-	-	-	-
4	(sawi)	-	(-)	sawI{swrI;8;eka}/saw{puM;7;eka}/saw{puM;7;eka(as2;Sawq_lat;asaz;:axAxiH)}/saw{napuM;7;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{napuM;7;eka(as2;Sawq_lat;asaz;:axAxiH)}	BAvalakRaNasapwamI_samAnakAlaH,9	vixyamAna_meM	-	-	-	-	-
5	vyaswa-vqwwiH	13	vyaswavqwwiruxayonmuKe	as3{kwa;asuz;:xivAxiH-vqwwi;swrI;1;eka}/vqwwi{puM;1;eka}	vqwwi{puM;1;eka}	viSeRaNam,6	vqwwi	-	-	-	-	-
6	saH	11	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9	vaha	-	-	-	-	-
7	me	10	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,8	merA	-	-	-	-	-
8	vrIdam	9	vrIdamAvahawi	vrIda{puM;2;eka}	vrIda{puM;2;eka}	karma,9	lajjA	-	-	-	-	-
9	Avahawi	-	-	Af_vah1{karwari;lat;pra;eka;parasmEpaxI;vahaz;:BvAxiH}	Af_vah1{karwari;lat;pra;eka;parasmEpaxI;vahaz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	AwA_hE	-	-	-	-	-
