@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saMwAna-SravaNAw	1	saMwAnaSravaNAw	sanwAna-SravaNa{napuM;5;eka(sanwAna-Sru1;lyut;Sru;:BvAxiH)}/SravaNa{puM;5;eka}/SravaNa{napuM;5;eka}	sanwAna-SravaNa{napuM;5;eka(sanwAna-Sru1;lyut;Sru;:BvAxiH)}	hewuH,10	puwra-puwrI-SravaNa_se	-	-	-	-	-
2	BrAwuH	2	BrAwuH	BrAwq{puM;5;eka}/BrAwq{puM;6;eka}	BrAwq{puM;6;eka}	RaRTIsambanXaH,1	BAI_ke	-	-	-	-	-
3	sOmiwriH	3	sOmiwriH	sOmiwri puM 1 eka	sOmiwri{puM;1;eka}	karwA,10	sumiwrA nanxana	-	-	-	-	@Person (SawruGnaH)
4	sOmanasyavAn	4	sOmanasyavAn	sOmanasya{mawup;puM;1;eka}	sOmanasya{mawup;puM;1;eka}	viSeRaNam,3	sOmanasya	-	-	-	-	-
5	pra-aFjaliH	5	prAFjalirmunimAmanwrya	prAFjali{puM;1;eka}	prAFjali{puM;1;eka}	viSeRaNam,3	hAW jodA huA	-	-	-	-	-
6	munim	-	-	muni{puM;2;eka}	muni{puM;2;eka}	karma,7	muni	-	-	-	-	-
7	Amanwrya	-	-	mawr1{avya;lyap;mawriz;:curAxiH}	Af_mawr1{avya;lyap;mawriz;:curAxiH}	pUrvakAlaH,10	Af_mawr1_kara	-	-	-	-	-
8	prAwaH	6	prAwaryukwaraWo	prAwaH{avya}	prAwaH{avya}	kAlAXikaraNam,10	prAwaH	-	-	-	-	-
9	yukwa-raWaH	-	-	yuj {avya wasil}/yukwa {puM 1 eka{kqxanwa}({kqw_XAwu yuj2} kwa{XAwuH yujizr} ruXAxiH)}/yukwa {puM 1 eka{kqxanwa}({kqw_XAwu yuj1} kwa{XAwuH yujaz} xivAxiH)}-raWa puM 1 eka	yukwa-raWa{puM;1;eka}	viSeRaNam,3	jowA huA raWa	-	-	-	-	-
10	yayO	7	yayO	yayu{puM;7;eka}/yayu{swrI;7;eka}/yayi{puM;7;eka}/yayi{swrI;7;eka}/yA{karwari;lit;pra;eka;parasmEpaxI{XAwuH;yA};axAxiH}/yA{karwari;lit;u;eka;parasmEpaxI{XAwuH;yA};axAxiH}	yA{karwari;lit;pra;eka;parasmEpaxI{XAwuH;yA};axAxiH}	aBihiwa_karwA,3;sakarmaka	gayA	-	-	-	-	-
