@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWa	aWa{avya}	aWa{avya}	sambanXaH,11	Ora	-	-	-	-	-
2	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	prayojakakarwA,11	vaha	-	-	-	xilIpa	-
3	yanwAram	2	yanwAramAxiSya	yanwq{puM;2;eka}/yanwq{puM;2;eka(yam2;wqc;yamaz;:BvAxiH)}/yanwq{puM;2;eka(yam1;wqc;yamuz;:BvAxiH)}	yanwq{puM;2;eka}	karma,7	cAlaka, sAraWi, nixeSaka_ko	-	-	-	-	-
4	XuryAn	3	XuryAnviSrAmayewi	Xurya{puM;2;bahu}	Xurya{puM;2;bahu}	karma,5	XuryoM_ko	-	-	-	-	-
5	viSrAmaya	-	-	vi_Sram Nijanwa karwari lot ma eka parasmEpaxI{XAwuH Sramuz} xivAxiH	vi_Sram Nijanwa karwari lot ma eka parasmEpaxI{XAwuH Sramuz} xivAxiH	vAkyakarma,6	-	-	-	-	-	-
6	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,7	EsA	-	-	-	-	-
7	AxiSya	-	-	xiS1{avya;lyap;xiSaz;:wuxAxiH}	Af_xiS1{avya;lyap;xiSaz;:wuxAxiH}	pUrvakAlaH,11	-	-	-	-	-	-
8	wAm	5	wAmavArohayawpawnIM	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,9	usako	-	-	-	suxakRiNA	-
9	pawnIm	-	-	pawnI{swrI;2;eka}	pawnI{swrI;2;eka}	prayojyakarwA,11	pawnI_ko	-	-	-	-	-
10	raWAw	6	raWAxavawawAra	raWa{puM;5;eka}	raWa{puM;5;eka}	apAxAnam,11	raWa_se	-	-	-	-	-
11	avArohayaw	-	-	ava_Af_ruh Nijanwa karwari laf pra eka parasmEpaxI{XAwuH ruhaz} BvAxiH	ava_Af_ruh Nijanwa karwari laf pra eka parasmEpaxI{XAwuH ruhaz} BvAxiH	aBihiwa_karwA,2;sakarmaka	-	-	-	-	-	-
