@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aninxiwa-AwmA	1	-	aninxiwa-Awman{puM;1;eka}	aninxiwa-Awman{puM;1;eka}	viSeRaNam,2	aninxiwa-Awme	-	-	-	-	-
2	saH	6	soZBufkwa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	usane	-	-	-	-	-
3	Awma-sampannam	1	-	Awma-sampanna{puM;2;eka}/Awma-sampanna{napuM;1;eka}/Awma-sampanna{napuM;2;eka}	Awma-sampanna{puM;2;eka}	viSeRaNam,6	Awma-sampanna	-	-	-	-	-
4	yuvAnam	3	yuvAnam	yuvan{puM;2;eka}	yuvan{puM;2;eka}	viSeRaNam,6	yuvaka_ko	-	-	-	-	-
5	wam	1	wamAwmasaMpannamaninxiwAwmA	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,6	vaha	-	-	-	-	-
6	yuvarAjam	4	yuvarAjameva	yuvarAja{puM;2;eka}	yuvarAja{puM;2;eka}	karma,7	yuvarAja	-	-	-	-	-
7	kqwvA	2	kqwvA	kq2{avya;kwvA;kqF;:svAxiH}/kq3{avya;kwvA;dukqF;:wanAxiH}/kq1{avya;kwvA;kqF;:BvAxiH}	kq1{avya;kwvA;kqF;:BvAxiH}	pUrvakAlaH,10	karake	-	-	-	-	-
8	eva	4	-	eva{avya}	eva{avya}	sambanXaH,7	hI	-	-	-	-	-
9	suKAni	5	suKAni	suKa{napuM;1;bahu}/suKa{napuM;2;bahu}/suKa{napuM;8;bahu}	suKa{napuM;2;bahu}	karma,10	suKa	-	-	-	-	-
10	aBufkwa	6	aBufkwa	Buj2{karwari;laf;ma;bahu;parasmEpaxI;Bujaz;:ruXAxiH}/Buj2{karwari;laf;pra;eka;AwmanepaxI;Bujaz;:ruXAxiH}	Buj2{karwari;laf;pra;eka;AwmanepaxI;Bujaz;:ruXAxiH}	aBihiwa_karwA,2;sakarmaka	KAyA	-	-	-	-	-
11	hi	9	hi	hi{avya}	hi{avya}	sambanXaH,16	hi	-	-	-	-	-
12	rAjFAM	-	rAjFAM	rAjan{puM;6;bahu}	rAjan{puM;6;bahu}	RaRTIsambanXaH,13	rAjAoM_kA	-	-	-	-	-
13	vqwwaM	-	vqwwaM	vqwwa{napuM;1;eka}/vqwwa{napuM;2;eka}/vqwwa{puM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwa{napuM;1;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwa{napuM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwa{puM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}/vqwwa{napuM;1;eka(vqw2;kwa;vqwuz;:xivAxiH)}/vqwwa{napuM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}	vqwwa{napuM;1;eka}/vqwwanapuM;2;eka}/vqwwapuM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwanapuM;1;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwanapuM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwapuM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}/vqwwanapuM;1;eka(vqw2;kwa;vqwuz;:xivAxiH)}/vqwwanapuM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}	karwA,16	mud.Za_kara_AyA_huA	-	-	-	-	-
14	suKa-uparoXi	-	suKa-uparoXi	suKa-uparoXin{napuM;1;eka}	suKa-uparoXin{napuM;1;eka}	viSeRaNam,15	suKa-	-	-	-	-	-
15	uparuxXa-vqwwaM	-	uparuxXa-vqwwaM	uparuxXa-vqwwa{napuM;1;eka}/vqwwa{napuM;2;eka}/uparuxXa-vqwwa{puM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/uparuxXa-vqwwa{napuM;1;eka(vqw1;kwa;vqwuz;:BvAxiH)}/uparuxXa-vqwwa{napuM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/uparuxXa-vqwwa{puM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}/uparuxXa-vqwwa{napuM;1;eka(vqw2;kwa;vqwuz;:xivAxiH)}/uparuxXa-vqwwa{napuM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}	uparuxXa-vqwwa{napuM;1;eka}	karwqsamAnAXikaraNam,16	uparuxXa-mud.Za_kara_AyA_huA	-	-	-	-	-
16	Bavawi	-	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}/BavawIswrI;8;eka}/BavawsarvanAma;puM;7;eka}/BavawpuM;7;eka}	-	howA_hE	-	-	-	-	-
