@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawwvawaH	3	wawwvawaswvAM	wawwvawaH{avya}	wawwvawaH{avya}	kriyAviSeRaNam,7	vaswuwaH	-	-	-	-	-
2	(ahaM)	-	(-)	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,7	-	-	-	-	-	-
3	wvAM	-	-	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	karma,7	wumheM	-	-	-	-	-
4	purAwanam	7	purAwanam	purAwana{puM;2;eka}/purAwana{napuM;1;eka}/purAwana{napuM;2;eka}	purAwana{puM;2;eka}	viSeRaNam,5	purAwana	-	-	-	-	-
5	puruRaM	6	puruRaM	puruRa{puM;2;eka}	puruRa{puM;2;eka}	karmasamAnAXikaraNam,7	puruRa_ko	-	-	-	-	-
6	na	4	na	na{avya}	na{avya}	prawiReXaH,7	nahIM	-	-	-	-	-
7	vexmi	5	vexmi	vix1{karwari;lat;u;eka;parasmEpaxI;vixaz;:axAxiH}	vix1{karwari;lat;u;eka;parasmEpaxI;vixaz;:axAxiH}	aBihiwa_karwA,2;sakarmaka	samaJawA_hUz	-	-	-	-	-
8	(iwi)	-	(-)	iwi{avya}	iwi{avya}	sambanXaH,7	EsA	-	-	-	-	-
9	na	-	-	na{avya}	na{avya}	sambanXaH,8	nahIM	-	-	-	-	-
