@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mqNAlinI	11	mqNAlinI	mqNAlinI{swrI;1;eka}	mqNAlinI{swrI;1;eka}	karwA,10	-	-	-	-	-	-
2	hEmam	12	hEmamivoparAgam	hEma{puM;2;eka}/hEma{napuM;1;eka}/hEma{napuM;2;eka}	hEma{napuM;2;eka}	viSeRaNam,3	SIwala_ko	-	-	-	-	-
3	uparAgam	-	-	uparAga{puM;2;eka}	uparAga{puM;2;eka}	karma,10	uparAga_ko	-	-	-	-	-
4	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
5	a-nirvqwAnAm	-	-	a-nirvqwa{puM;6;bahu}/nirvqwa{napuM;6;bahu}/nirvqwA{swrI;6;bahu}	a-nirvqwa{napuM;6;bahu}	RaRTIsambanXaH,6	a-niSciMwoM_kA	-	-	-	-	-
6	AkAram	-	-	AkAra{puM;2;eka}/A-kAra{puM;2;eka}/AkAra{puM;2;eka(kQ1;GaF;kQ;:wuxAxiH)}/AkAra{puM;2;eka(kq3;GaF;dukqF;:wanAxiH)}/AkAra{puM;2;eka(kq3;GaF;dukqF;:wanAxiH)}/AkAra{puM;2;eka(kq2;GaF;kqF;:svAxiH)}	AkAra{puM;2;eka(kq3;GaF;dukqF;:wanAxiH)}	karma,7	AkAra_ko	-	-	-	-	-
7	biBarRi	9	biBarRi	Bq2{karwari;lat;ma;eka;parasmEpaxI;duBqF;:juhowyAxiH}	Bq2{karwari;lat;ma;eka;parasmEpaxI;duBqF;:juhowyAxiH}	aBihiwa_karwA,9	XAraNa_karawe_ho	-	-	-	-	-
8	ca	10	cAkAramanirvqwAnAM	ca{avya}	ca{avya}	sambanXaH,7	Ora	-	-	-	-	-
9	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,7	wuma	-	-	-	-	-
10	(biBarwi)	-	(-)	Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}	Bq2{karwari;lat;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}	upamAnam,4	XAraNa_karawe_ho	-	-	-	-	-
