@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6	usane	-	-	-	-	-
2	roRa-xaRtA-aXika-lohiwA-oRTEH	-	roRa-xaRtA-aXika-lohiwA-oRTEH	roRa-xanS1{kwa;xanSaz;:BvAxiH-aXika-lohiwA-oRTa;puM;3;bahu}/oRTa{napuM;3;bahu}	roRa-oRTa{napuM;3;bahu}	viSeRaNam,10	kroXa-oRToM_se	-	-	-	-	-
3	vyakwa-UrXva-reKAH	-	vyakwa-UrXva-reKAH	vyakwa-UrXva-reKA{swrI;2;eka}	vyakwa-UrXva-reKA{swrI;2;eka}	viSeRaNam,4	praxarSiwa-UrXva-reKAH-BrukutiyoM_ko	-	-	-	-	-
4	BrukutIH	-	BrukutI{swrI;2;eka}	BrukutI{swrI;2;bahu}	vyakwa-UrXva-reKAH-BrukutI{swrI;2;bahu}	karma,5	praxarSiwa-UrXva-reKAH-BrukutiyoM_ko	-	-	-	-	-
5	vahaxBiH	-	vahaxBiH	vahaw{napuM;3;bahu(vah1;Sawq_lat;vahaz;:BvAxiH)}/vahaw{puM;3;bahu(vah1;Sawq_lat;vahaz;:BvAxiH)}	vahaw{napuM;3;bahu(vah1;Sawq_lat;vahaz;:BvAxiH)}	viSeRaNam,11	bahawe_hue	-	-	-	-	-
6	waswAra	-	waswAra	swq1{karwari;lit;u;eka;parasmEpaxI;swqF;:svAxiH}/swq1{karwari;lit;pra;eka;parasmEpaxI;swqF;:svAxiH}/swQ1{karwari;lit;u;eka;parasmEpaxI;swQF;:kryAxiH}/swQ1{karwari;lit;pra;eka;parasmEpaxI;swQF;:kryAxiH}	swQ1{karwari;lit;pra;eka;parasmEpaxI;swQF;:kryAxiH}	aBihiwa_karwA,1;sakarmaka	vaswrAxi_se_AcCAxiwa_kiyA	-	-	-	-	-
7	gAM	-	gAM	go{puM;2;eka}/go{swrI;2;eka}	go{puM;2;eka}	karma,6	gAya_kA	-	-	-	-	-
8	Balla-nikqwwa-kaNTEH	-	Balla-nikqwwa-kaNTEH	Ball1{GaF;Ballaz;:BvAxiH-kqw1;kwa;kqwIz;:wuxAxiH-kaNTa;puM;3;bahu}/kaNTa{napuM;3;bahu}	kaNTa{napuM;3;bahu}	viSeRaNam,11	kaNTa	-	-	-	-	-
9	hUMkAra-garBEH	-	hUMkAra-garBEH	hUfkAra-garBa{puM;3;bahu}/garBa{napuM;3;bahu}	hUfkAra-garBa{napuM;3;bahu}	viSeRaNam,11	hUfkAra-garBoM_se	-	-	-	-	-
10	xviRawAM	-	xviRawAM	xviRaw{puM;6;bahu}/xviR1{karwari;lot;pra;bahu;AwmanepaxI;xviRaz;:axAxiH}/xviRaw{puM;6;bahu(xviR1;Sawq_lat;xviRaz;:axAxiH)}/xviRaw{napuM;6;bahu(xviR1;Sawq_lat;xviRaz;:axAxiH)}	xviRaw{napuM;6;bahu(xviR1;Sawq_lat;xviRaz;:axAxiH)}	RaRTIsambanXaH,11	xveRa_karawe_hue	-	-	-	-	-
11	SiroBiH	-	SiroBiH	Siras{napuM;3;bahu}	Siras{napuM;3;bahu}	karaNam,6	SiroM_se	-	-	-	-	-
