@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	iwi	-	iwi	iwi{avya}	iwi{avya}	sambanXaH,4	EsA	-	-	-	-	-
2	kramAw	-	kramAw	krama{puM;5;eka}	krama{puM;5;eka}	hewuH,3	krama_se	-	-	-	-	-
3	prayuFjAnaH	-	prayuFjAno	pra_yuj2{SAnac_lat;yujizr;:ruXAxiHpra_yuFjAna;puM;1;eka}/pra_yuj1{SAnac_lat;yujaz;:xivAxiHpra_yuFjAna;puM;1;eka}	pra_yuj2{SAnac_lat;yujizr;:ruXAxiHpra_yuFjAna;puM;1;eka}	viSeRaNam,6	yogya_howe_hue	-	-	-	-	-
4	rAja-nIwim	-	rAjanIwin	rAjan-nIwi{swrI;2;eka}	rAjan-nIwi{swrI;2;eka}	viSeRaNam,3	rAjA-nIwi	-	-	-	-	-
5	cawuH-viXAm	-	cawurviXAm	cawuH-viXA{swrI;2;eka}	cawuH-viXA{swrI;2;eka}	viSeRaNam,4	cawuH-viXA_ko	-	-	-	-	-
6	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9	usane	-	-	-	-	-
7	wasyAH	-	wasyAH	wax{sarvanAma;swrI;6;eka}/wax{sarvanAma;swrI;5;eka}	wax{sarvanAma;swrI;6;eka}	RaRTIsambanXaH,8	usakA	-	-	-	-	-
8	Palam	-	Palam	Pala{napuM;2;eka}/Pala{napuM;1;eka}	Pala{napuM;2;eka}	karma,9	Pala	-	-	-	-	-
9	AnaSe	-	AnaSe	aS1{karwari;lit;pra;eka;AwmanepaxI;aSUz;:svAxiH}/aS1{karwari;lit;pra;eka;AwmanepaxI;aSUz;:svAxiH}/aS1{karwari;lit;u;eka;AwmanepaxI;aSUz;:svAxiH}/aS1{karwari;lit;u;eka;AwmanepaxI;aSUz;:svAxiH}	aS1{karwari;lit;pra;eka;AwmanepaxI;aSUz;:svAxiH}	aBihiwa_karwA,6;sakarmaka	X_aS1_ap_skyA	-	-	-	-	-
10	A-wIrWAw	-	AwIrWAw	A-wIrWa{napuM;5;eka}/wIrWa{puM;5;eka}	A-wIrWa{wIrWapuM;5;eka}	apAxAnam,9	wIrWa_se	-	-	-	-	-
11	a-prawI-GAwam	-	aprawIGAwan	a-prawI-GAwa{puM;2;eka}/GAwa{napuM;1;eka}/GAwa{napuM;2;eka}	a-prawI-GAwa{napuM;2;eka}	viSeRaNam,8	a-prawI-GAwa	-	-	-	-	-
