@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	3	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12	vaha	-	-	-	-	-
2	sahiRNuH	5	sahiRNuH	sahiRNu{puM;1;eka}	sahiRNu{puM;1;eka}	viSeRaNam,1	sahiRNu	-	-	-	-	-
3	Xarma-pawnI-sahiwaH	4	XarmapawnIsahiwaH	Xarma-pawnI-sahiwq{puM;8;eka}/sahiwq{napuM;8;eka}/sahiwa{puM;1;eka}	Xarma-pawnI-sahiwa{puM;1;eka}	viSeRaNam,1	Xarma-pawnI-sAWa	-	-	-	-	-
4	SrowrABirAma-XvaninA	1	SrowrABirAmaXvaninA	Srowra-aBirAma-Xvani{puM;3;eka}	Srowra-aBirAma-Xvani{puM;3;eka}	viSeRaNam,6	Xvani_se	-	-	-	-	-
5	anuxXawa-suKena	-	anuxXawasuKena	anuxXawa-suKa{puM;3;eka}/suKa{napuM;3;eka}	anuxXawa-suKa{puM;3;eka}	viSeRaNam,6	suKa	-	-	-	-	-
6	raWena	2	raWena	raWa{puM;3;eka}	raWa{puM;3;eka}	karaNam,12	raWa_se	-	-	-	-	-
7	svena	7	sveneva 	sva{puM;3;eka}/sva{napuM;3;eka}/sva{sarvanAma;puM;3;eka}/sva{sarvanAma;napuM;3;eka}	sva{sarvanAma;puM;3;eka}	viSeRaNam,8	sva_	-	-	-	-	-
8	pUrNena	8	pUrNena	pUrNa{puM;3;eka}/pUrNa{napuM;3;eka}	pUrNa{puM;3;eka}	viSeRaNam,9	pUrNa	-	-	-	-	-
9	manoraWena	9	manoraWena	manoraWa{puM;3;eka}	manoraWa{puM;3;eka}	upamAnam,5	manoraWa_se	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
11	mArgaM	-	mArgaM	mArga{puM;2;eka}	mArga{puM;2;eka}	karma,12	mArga_ko	-	-	-	-	-
12	yayO	6	yayAvanuxGAwasuKena	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}/yayi{puM;7;eka}	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,1;sakarmaka	gayA	-	-	-	-	-
